# {"t_start": 1557364386.7165623, "env_id": "DeepCars-v0"} 
r,l,t
-990,11,238.907227
-988,13,241.497811
-984,17,244.852419
-989,12,247.189172
-989,12,249.464944
-988,13,251.961354
-991,10,253.980559
-983,18,257.419044
-993,8,259.004868
-993,8,260.581249
-991,10,262.519276
-989,12,264.764695
-991,10,266.658981
-985,16,269.652924
-989,12,271.903173
-991,10,273.797935
-992,9,275.531915
-988,13,277.916568
-983,18,281.205587
-993,8,282.702902
-993,8,284.189138
-985,16,287.102568
-992,9,288.765749
-992,9,290.443583
-992,9,292.111661
-987,14,294.643888
-977,24,298.929343
-991,10,300.76148
-992,9,302.425866
-992,9,304.15505
-987,14,306.810582
-985,16,309.865537
-989,12,312.157589
-986,15,314.987616
-984,17,318.210084
-993,8,319.766707
-987,14,322.426409
-981,20,326.186342
-993,8,327.732787
-993,8,329.285686
-992,9,331.022491
-993,8,332.582352
-990,11,334.686377
-991,10,336.592369
-993,8,338.147321
-980,21,342.092286
-984,17,345.277927
-984,17,348.497387
-987,14,351.147318
-993,8,352.693188
-993,8,354.24819
-991,10,356.15762
-992,9,357.888323
-992,9,359.615886
-991,10,361.518946
-992,9,363.273166
-993,8,364.874483
-990,11,367.042203
-993,8,368.63043
-991,10,370.591778
-985,16,373.662862
-993,8,375.238402
-993,8,376.783071
-986,15,379.627403
-993,8,381.175533
-992,9,382.894217
-975,26,387.693602
-993,8,389.232355
-992,9,390.928989
-967,34,397.206429
-981,20,401.034583
-989,12,403.327714
-993,8,404.879994
-991,10,406.814289
-989,12,409.085363
-985,16,412.120196
-983,18,415.523876
-981,20,419.298383
-987,14,421.958861
-987,14,424.626511
-988,13,427.117524
-982,19,430.727805
-991,10,432.674711
-993,8,434.263236
-992,9,436.019747
-992,9,437.752753
-992,9,439.50203
-992,9,441.245678
-993,8,442.798232
-988,13,445.278261
-989,12,447.574833
-989,12,449.882321
-988,13,452.37072
-991,10,454.296283
-990,11,456.406033
-990,11,458.520616
-992,9,460.268732
-992,9,462.01797
-987,14,464.682647
-991,10,466.625368
-980,21,470.718685
-984,17,473.975471
-986,15,476.823658
-993,8,478.379979
-984,17,481.570647
-989,12,483.848271
-993,8,485.394682
-992,9,487.129891
-992,9,488.872718
-993,8,490.42765
-992,9,492.159707
-981,20,495.935647
-984,17,499.166116
-992,9,500.921802
-989,12,503.212392
-982,19,506.810432
-993,8,508.3725
-992,9,510.102417
-986,15,512.953587
-989,12,515.259288
-964,37,522.165053
-964,37,529.096896
-993,8,530.647851
-984,17,533.826585
-989,12,536.112437
-993,8,537.674173
-993,8,539.229113
-991,10,541.16236
-991,10,543.105654
-992,9,544.846665
-991,10,546.767995
-985,16,549.822354
-993,8,551.386041
-980,21,555.347251
-991,10,557.263888
-992,9,559.005972
-988,13,561.49885
-988,13,563.992477
-990,11,566.108981
-981,20,569.894216
-993,8,571.448407
-990,11,573.572036
-977,24,578.088958
-992,9,579.820619
-970,31,585.643676
-984,17,588.869055
-990,11,590.982226
-992,9,592.722249
-993,8,594.289723
-988,13,596.769463
-991,10,598.697786
-993,8,600.255298
-992,9,601.976561
-990,11,604.06487
-985,16,607.063161
-989,12,609.342678
-989,12,611.620251
-991,10,613.531903
-991,10,615.439542
-993,8,616.987349
-985,16,620.012363
-993,8,621.557865
-981,20,625.339339
-984,17,628.553091
-990,11,630.650953
-992,9,632.399794
-983,18,635.802868
-991,10,637.732513
-983,18,641.201791
-992,9,642.891223
-992,9,644.592682
-990,11,646.641375
-990,11,648.683009
-992,9,650.384255
-989,12,652.592654
-993,8,654.108267
-988,13,656.536148
-993,8,658.062088
-993,8,659.580575
-982,19,663.062649
-989,12,665.295416
-984,17,668.435598
-993,8,669.942268
-988,13,672.363501
-984,17,675.498214
-986,15,678.286985
-986,15,681.049036
-991,10,682.917264
-985,16,685.872286
-992,9,687.59193
-993,8,689.117229
-991,10,690.988515
-992,9,692.698241
-987,14,695.261969
-992,9,697.004441
-988,13,699.45686
-992,9,701.188641
-992,9,702.907859
-992,9,704.625775
-992,9,706.36218
-991,10,708.308038
-992,9,710.064904
-989,12,712.363367
-983,18,715.780894
-992,9,717.519861
-993,8,719.08404
-993,8,720.647695
-992,9,722.40284
-989,12,724.706253
-982,19,728.428753
-991,10,730.358932
-980,21,734.31792
-993,8,735.87895
-990,11,737.986005
-976,25,742.665849
-990,11,744.758816
-993,8,746.34287
-990,11,748.449809
-992,9,750.195966
-992,9,751.919894
-987,14,754.576943
-992,9,756.305109
-989,12,758.615031
-993,8,760.157153
-984,17,763.36758
-993,8,764.924992
-991,10,766.832819
-990,11,768.923556
-992,9,770.644012
-992,9,772.36907
-984,17,775.594237
-991,10,777.52507
-966,35,784.072778
-986,15,786.922493
-984,17,790.149738
-991,10,792.090491
-986,15,794.980608
-987,14,797.653651
-993,8,799.224659
-993,8,800.785928
-991,10,802.707598
-967,34,809.074391
-993,8,810.634089
-991,10,812.55975
-989,12,814.858906
-993,8,816.432085
-992,9,818.166182
-989,12,820.444884
-986,15,823.29119
-981,20,827.063498
-989,12,829.342548
-992,9,831.073864
-988,13,833.540142
-989,12,835.833603
-986,15,838.666997
-990,11,840.787197
-987,14,843.443941
-993,8,845.016161
-993,8,846.575148
-992,9,848.307914
-981,20,852.082823
-989,12,854.384064
-987,14,857.1212
-993,8,858.811412
-993,8,860.508752
-991,10,862.610793
-987,14,865.511212
-988,13,868.212626
-988,13,870.754598
-993,8,872.334781
-989,12,874.670496
-993,8,876.224458
-984,17,879.471537
-986,15,882.307495
-990,11,884.407471
-991,10,886.315829
-993,8,887.864703
-990,11,889.970969
-971,30,895.588402
-983,18,898.972357
-993,8,900.502541
-991,10,902.433039
-986,15,905.263799
-991,10,907.174926
-993,8,908.727031
-976,25,913.396592
-988,13,915.883235
-989,12,918.156398
-989,12,920.443346
-993,8,921.982635
-988,13,924.438107
-992,9,926.163676
-988,13,928.629137
-990,11,930.713562
-987,14,933.340192
-991,10,935.243793
-984,17,938.44271
-990,11,940.577974
-990,11,942.687912
-993,8,944.232531
-991,10,946.163661
-988,13,948.627979
-990,11,950.722508
-982,19,954.31957
-990,11,956.4196
-992,9,958.162755
-992,9,959.889004
-992,9,961.622679
-989,12,963.920331
-992,9,965.662509
-987,14,968.325624
-991,10,970.250022
-993,8,971.802381
-987,14,974.460824
-970,31,980.249768
-987,14,982.912598
-991,10,984.842106
-969,32,990.832574
-989,12,993.11146
-992,9,994.959069
-984,17,998.33612
-991,10,1000.315756
-991,10,1002.183272
-974,27,1007.143735
-974,27,1012.076663
-993,8,1013.600699
-993,8,1015.135576
-988,13,1017.552764
-992,9,1019.25418
-976,25,1023.85832
-993,8,1025.384183
-990,11,1027.458811
-993,8,1028.989246
-991,10,1030.874593
-993,8,1032.390378
-981,20,1036.118184
-986,15,1038.89915
-991,10,1040.749938
-990,11,1042.821328
-981,20,1046.516026
-992,9,1048.22402
-986,15,1051.055742
-983,18,1054.458793
-990,11,1056.55031
-993,8,1058.097295
-992,9,1059.822969
-989,12,1062.118573
-992,9,1063.858982
-987,14,1066.525215
-988,13,1068.988823
-993,8,1070.525599
-988,13,1072.976404
-986,15,1075.833249
-992,9,1077.567723
-991,10,1079.477877
-989,12,1081.75379
-993,8,1083.302869
-993,8,1084.854393
-981,20,1088.603029
-986,15,1091.467679
-990,11,1093.566671
-991,10,1095.477469
-993,8,1097.042292
-992,9,1098.779434
-992,9,1100.516511
-992,9,1102.255521
-993,8,1103.813452
-992,9,1105.555034
-972,29,1110.947693
-985,16,1113.947868
-985,16,1116.968033
-987,14,1119.629593
-984,17,1122.824883
-985,16,1125.863802
-985,16,1128.887049
-989,12,1131.162704
-987,14,1133.815156
-984,17,1137.009074
-993,8,1138.568492
-991,10,1140.490186
-990,11,1142.58707
-979,22,1146.742115
-991,10,1148.681054
-987,14,1151.349498
-987,14,1154.030756
-973,28,1159.257642
-988,13,1161.77302
-985,16,1164.826299
-985,16,1167.86204
-984,17,1171.080041
-987,14,1173.752307
-993,8,1175.323166
-991,10,1177.270562
-981,20,1181.07885
-988,13,1183.668691
-993,8,1185.332314
-990,11,1187.578847
-992,9,1189.425332
-992,9,1191.249252
-991,10,1193.205053
-982,19,1196.797985
-988,13,1199.293525
-991,10,1201.219901
-987,14,1203.882909
-992,9,1205.653818
-993,8,1207.191597
-993,8,1208.756344
-985,16,1211.734076
-993,8,1213.274331
-984,17,1216.474643
-992,9,1218.212454
-989,12,1220.489019
-980,21,1224.42257
-988,13,1226.887889
-993,8,1228.433676
-984,17,1231.800642
-993,8,1233.429936
-992,9,1235.247256
-988,13,1237.826996
-991,10,1239.825026
-993,8,1241.471191
-990,11,1243.642945
-992,9,1245.397607
-993,8,1246.96355
-993,8,1248.516718
-993,8,1250.071768
-993,8,1251.62228
-992,9,1253.368239
-992,9,1255.106866
-990,11,1257.341403
-990,11,1259.45276
-992,9,1261.189603
-989,12,1263.472565
-989,12,1265.75105
-989,12,1268.022496
-984,17,1271.248073
-985,16,1274.297104
-992,9,1276.041143
-991,10,1277.969778
-992,9,1279.797953
-990,11,1281.944715
-987,14,1284.622205
-991,10,1286.542985
-985,16,1289.558782
-972,29,1294.972811
-991,10,1296.889498
-984,17,1300.108526
-990,11,1302.211734
-990,11,1304.306991
-989,12,1306.598335
-992,9,1308.355254
-992,9,1310.098963
-982,19,1313.666542
-993,8,1315.224141
-990,11,1317.327027
-986,15,1320.161939
-988,13,1322.617103
-991,10,1324.533921
-987,14,1327.187722
-993,8,1328.732828
-991,10,1330.642763
-988,13,1333.119747
-991,10,1335.053985
-992,9,1336.792686
-987,14,1339.431691
-990,11,1341.522359
-988,13,1343.998343
-993,8,1345.542478
-987,14,1348.186152
-992,9,1349.911956
-993,8,1351.533196
-993,8,1353.220897
-991,10,1355.310746
-988,13,1357.919498
-989,12,1360.181039
-989,12,1362.405538
-983,18,1365.737873
-991,10,1367.623197
-986,15,1370.394923
-986,15,1373.147257
-989,12,1375.369435
-992,9,1377.072747
-992,9,1378.761178
-989,12,1380.975869
-992,9,1382.654389
-985,16,1385.681854
-991,10,1387.612256
-988,13,1390.105995
-992,9,1391.866795
-993,8,1393.430653
-990,11,1395.554171
-988,13,1398.04789
-980,21,1401.998379
-984,17,1405.250357
-991,10,1407.172988
-988,13,1409.606153
-993,8,1411.167956
-986,15,1414.029374
-990,11,1416.135942
-993,8,1417.705853
-992,9,1419.450075
-990,11,1421.561422
-986,15,1424.411136
-991,10,1426.330404
-992,9,1428.087344
-990,11,1430.195014
-984,17,1433.439952
-977,24,1437.960189
-991,10,1439.8884
-993,8,1441.447482
-989,12,1443.719015
-991,10,1445.648353
-993,8,1447.214589
-976,25,1451.882585
-992,9,1453.620317
-982,19,1457.222229
-985,16,1460.252844
-985,16,1463.28031
-991,10,1465.229377
-980,21,1469.222985
-990,11,1471.330031
-990,11,1473.437843
-992,9,1475.192555
-991,10,1477.130306
-993,8,1478.684271
-983,18,1482.092265
-993,8,1483.645706
-992,9,1485.372546
-992,9,1487.107075
-977,24,1491.587099
-991,10,1493.498999
-992,9,1495.229651
-992,9,1496.959495
-982,19,1500.533016
-993,8,1502.087785
-992,9,1503.819203
-989,12,1506.113838
-992,9,1507.844514
-990,11,1509.941872
-992,9,1511.668103
-991,10,1513.596056
-986,15,1516.420592
-983,18,1519.824939
-989,12,1522.12917
-984,17,1525.361815
-992,9,1527.120675
-992,9,1528.878998
-987,14,1531.598327
