# {"t_start": 1558128619.0517778, "env_id": "DeepCars-v0"} 
r,l,t
7,9,21.06103
7,9,21.096439
8,10,21.136406
6,8,21.16803
9,11,21.21199
6,8,21.244632
18,20,21.323916
8,10,21.363834
10,12,21.409671
7,9,21.444481
8,10,21.483221
13,15,21.540853
9,11,21.58555
7,9,21.620854
14,16,21.68418
6,8,21.715635
15,17,21.782836
10,12,21.829421
6,8,21.860573
12,14,21.915933
12,14,21.970668
13,15,22.029602
17,19,22.102337
8,10,22.141381
6,8,22.172403
10,12,22.217485
21,23,22.301953
10,12,22.346039
7,9,22.377766
10,12,22.420317
7,9,22.452381
9,11,22.491494
7,9,22.52328
8,10,22.558224
13,15,22.610166
22,24,22.69354
7,9,22.724658
30,32,22.834953
15,17,22.893743
17,19,22.959804
15,17,23.018946
7,9,23.050165
13,15,23.102115
6,8,23.130394
12,14,23.179251
9,11,23.217404
9,11,23.255514
7,9,23.287179
6,8,23.314817
9,11,23.353258
10,12,23.395439
16,18,23.457711
9,11,23.496459
7,9,23.528504
8,10,23.563205
11,13,23.611562
10,12,23.655346
10,12,23.699288
6,8,23.729473
30,32,23.845108
25,27,23.942523
7,9,23.97541
10,12,24.019433
9,11,24.058002
11,13,24.103743
7,9,24.135204
7,9,24.166807
6,8,24.195083
6,8,24.22298
10,12,24.269484
10,12,24.310911
20,22,24.385717
9,11,24.423502
15,17,24.481268
8,10,24.516125
6,8,24.543791
12,14,24.591079
9,11,24.628785
9,11,24.666804
18,20,24.737414
18,20,24.807979
12,14,24.857635
8,10,24.893311
11,13,24.941308
22,24,25.028016
10,12,25.071672
8,10,25.108896
10,12,25.153236
6,8,25.182705
7,9,25.215323
6,8,25.245029
6,8,25.274389
10,12,25.31832
7,9,25.351812
22,24,25.438406
13,15,25.491261
13,15,25.544236
6,8,25.57241
7,9,25.604378
6,8,25.632848
20,22,25.709594
10,12,25.751406
14,16,25.807562
11,13,25.853362
10,12,25.895768
7,9,25.927973
6,8,25.95653
12,14,26.005777
9,11,26.044425
12,14,26.093356
21,23,26.174417
19,21,26.249213
11,13,26.295563
7,9,26.328207
11,13,26.374498
9,11,26.413624
8,10,26.449418
9,11,26.487806
6,8,26.516205
8,10,26.550834
11,13,26.596356
9,11,26.635416
6,8,26.664094
7,9,26.696089
9,11,26.734443
18,20,26.808319
7,9,26.841775
31,33,26.957379
6,8,26.986259
7,9,27.017584
15,17,27.077086
9,11,27.116095
6,8,27.144177
14,16,27.199983
11,13,27.245525
7,9,27.277443
7,9,27.308978
13,15,27.361342
11,13,27.407768
16,18,27.471108
8,10,27.506102
13,15,27.558577
8,10,27.59415
21,23,27.674322
15,17,27.733285
16,18,27.796513
18,20,27.866843
8,10,27.902349
6,8,27.931033
7,9,27.963043
15,17,28.022426
16,18,28.085503
7,9,28.11749
6,8,28.145784
10,12,28.187797
17,19,28.253098
7,9,28.284376
7,9,28.315564
9,11,28.35406
13,15,28.405544
6,8,28.433261
8,10,28.468339
16,18,28.530688
14,16,28.585622
16,18,28.647867
8,10,28.683483
8,10,28.718778
6,8,28.747504
7,9,28.779708
9,11,28.818624
21,23,28.900577
6,8,28.929938
12,14,28.980145
7,9,29.012268
7,9,29.046475
8,10,29.083266
17,19,29.153202
9,11,29.193076
13,15,29.248005
19,21,29.328963
11,13,29.377584
10,12,29.422132
15,17,29.484487
7,9,29.516797
17,19,29.583926
8,10,29.619598
21,23,29.701204
7,9,29.733053
10,12,29.77621
13,15,29.828415
7,9,29.860089
11,13,29.905608
7,9,29.938362
9,11,29.977086
7,9,30.009135
11,13,30.054404
27,29,30.157019
7,9,30.189008
12,14,30.238595
7,9,30.270765
6,8,30.298985
7,9,30.330988
7,9,30.362455
8,10,30.398042
7,9,30.430047
8,10,30.465337
9,11,30.504599
21,23,30.584925
16,18,30.648609
6,8,30.677109
14,16,30.733546
12,14,30.783271
25,27,30.878014
6,8,30.906433
9,11,30.946179
16,18,31.011338
7,9,31.044526
15,17,31.106377
11,13,31.153641
7,9,31.186404
14,16,31.24358
21,23,31.326307
26,28,31.427574
7,9,31.459732
17,19,31.5263
7,9,31.557923
9,11,31.59676
6,8,31.62556
15,17,31.686019
13,15,31.739141
8,10,31.77433
15,17,31.833561
23,25,31.921092
24,26,32.011725
15,17,32.071416
6,8,32.099979
6,8,32.128369
8,10,32.164037
6,8,32.192453
11,13,32.237713
13,15,32.289659
17,19,32.355785
24,26,32.444786
19,21,32.517215
9,11,32.555728
34,36,32.687321
16,18,32.753196
6,8,32.783237
10,12,32.828204
6,8,32.857397
6,8,32.887049
8,10,32.923333
6,8,32.953238
6,8,32.982366
10,12,33.025363
7,9,33.058316
20,22,33.139557
14,16,33.198079
7,9,33.23151
23,25,33.323146
13,15,33.378299
10,12,33.422099
11,13,33.467557
9,11,33.507075
6,8,33.535375
34,36,33.661389
9,11,33.700794
6,8,33.72954
11,13,33.775115
6,8,33.804132
6,8,33.832325
8,10,33.867736
14,16,33.924532
10,12,33.966671
7,9,33.998908
7,9,34.030923
12,14,34.081076
15,17,34.148168
9,11,34.188536
6,8,34.217218
6,8,34.245957
16,18,34.309267
7,9,34.341404
6,8,34.370286
7,9,34.402375
6,8,34.431556
10,12,34.47413
7,9,34.505378
12,14,34.554766
8,10,34.590384
6,8,34.619189
16,18,34.682548
11,13,34.729147
17,19,34.79672
19,21,34.870099
9,11,34.909667
8,10,34.945017
10,12,34.98779
7,9,35.019969
13,15,35.073181
7,9,35.106996
7,9,35.139062
16,18,35.202379
9,11,35.241291
12,14,35.291055
12,14,35.340502
9,11,35.379563
8,10,35.41521
8,10,35.451004
7,9,35.482856
14,16,35.539484
26,28,35.6387
8,10,35.674206
16,18,35.737084
8,10,35.773565
6,8,35.803527
10,12,35.848387
8,10,35.939375
8,10,35.974847
10,12,36.020037
9,11,36.060668
7,9,36.09385
8,10,36.129635
26,28,36.227669
45,47,36.38795
16,18,36.45036
14,16,36.50557
17,19,36.571361
22,24,36.654019
9,11,36.691993
7,9,36.723391
6,8,36.75136
6,8,36.7798
6,8,36.808214
13,15,36.860039
6,8,36.888115
13,15,36.942225
19,21,37.022557
16,18,37.086638
7,9,37.118963
12,14,37.169029
9,11,37.207823
14,16,37.264397
9,11,37.30372
8,10,37.339406
10,12,37.381754
13,15,37.434566
7,9,37.466501
8,10,37.502399
7,9,37.534219
6,8,37.561961
12,14,37.611054
12,14,37.660067
11,13,37.705975
16,18,37.768549
7,9,37.80059
8,10,37.835537
7,9,37.867388
6,8,37.895578
28,30,37.999918
8,10,38.035593
6,8,38.063697
17,19,38.12943
8,10,38.164368
10,12,38.206527
13,15,38.258552
17,19,38.325083
7,9,38.356567
7,9,38.388115
11,13,38.43339
23,25,38.520079
9,11,38.559154
15,17,38.619014
6,8,38.64708
9,11,38.685581
14,16,38.741356
9,11,38.780298
7,9,38.812367
12,14,38.862156
11,13,38.907292
7,9,38.939148
10,12,38.98066
16,18,39.042806
7,9,39.07444
13,15,39.127036
16,18,39.189792
8,10,39.225082
8,10,39.26041
19,21,39.334079
12,14,39.383148
10,12,39.425347
15,17,39.484531
9,11,39.523525
11,13,39.569363
14,16,39.625118
16,18,39.688185
15,17,39.747351
6,8,39.775545
6,8,39.803312
9,11,39.842024
6,8,39.870365
8,10,39.907576
15,17,39.972237
16,18,40.035084
17,19,40.10145
6,8,40.130044
7,9,40.161766
10,12,40.203342
8,10,40.238068
8,10,40.272387
9,11,40.310546
8,10,40.34541
8,10,40.37973
13,15,40.431116
8,10,40.466159
8,10,40.500507
6,8,40.528369
6,8,40.556195
11,13,40.600784
22,24,40.682973
6,8,40.710991
6,8,40.739512
7,9,40.771029
13,15,40.823193
9,11,40.861642
17,19,40.927921
15,17,40.993909
8,10,41.035528
10,12,41.084466
12,14,41.137431
6,8,41.168239
11,13,41.218323
6,8,41.248282
6,8,41.279141
8,10,41.316314
11,13,41.364722
20,22,41.445621
8,10,41.482124
9,11,41.52227
10,12,41.565998
15,17,41.627134
8,10,41.663507
7,9,41.696278
8,10,41.732644
6,8,41.762274
7,9,41.795091
6,8,41.824381
7,9,41.857193
7,9,41.89022
22,24,41.976392
7,9,42.009467
16,18,42.074422
12,14,42.125074
9,11,42.165177
9,11,42.205086
8,10,42.24141
21,23,42.323736
13,15,42.378015
10,12,42.421695
9,11,42.461689
23,25,42.551587
17,19,42.620101
9,11,42.660156
14,16,42.717719
9,11,42.758012
7,9,42.790626
12,14,42.841452
20,22,42.92078
7,9,42.953525
10,12,43.00039
6,8,43.029501
6,8,43.058818
6,8,43.087576
11,13,43.135362
7,9,43.168242
8,10,43.204739
8,10,43.240492
8,10,43.276759
6,8,43.305685
6,8,43.335301
17,19,43.403632
18,20,43.479517
6,8,43.510128
11,13,43.558248
25,27,43.656089
19,21,43.732131
18,20,43.804482
15,17,43.865724
12,14,43.916337
13,15,43.970128
8,10,44.00656
7,9,44.040169
14,16,44.09806
7,9,44.130635
8,10,44.167288
33,35,44.29179
8,10,44.327718
9,11,44.367246
8,10,44.403314
6,8,44.431777
10,12,44.475111
6,8,44.504405
21,23,44.586584
18,20,44.657723
6,8,44.686558
38,40,44.833527
9,11,44.875251
30,32,44.99544
13,15,45.051643
22,24,45.149045
14,16,45.211321
11,13,45.260489
10,12,45.306326
11,13,45.356081
10,12,45.400753
9,11,45.440157
8,10,45.475484
20,22,45.553396
8,10,45.588781
7,9,45.620296
6,8,45.648913
6,8,45.677449
9,11,45.716425
12,14,45.765836
8,10,45.800917
12,14,45.849505
14,16,45.90563
6,8,45.934194
23,25,46.028487
34,36,46.159567
13,15,46.211772
10,12,46.253963
8,10,46.288944
20,22,46.365827
7,9,46.397531
6,8,46.425806
13,15,46.478072
9,11,46.516921
6,8,46.54498
7,9,46.577034
12,14,46.626058
54,56,46.821078
15,17,46.879982
30,32,46.991627
26,28,47.089483
13,15,47.142358
8,10,47.177676
18,20,47.24742
7,9,47.279163
32,34,47.397593
18,20,47.46758
7,9,47.499084
19,21,47.573217
25,27,47.667529
19,21,47.74082
10,12,47.783389
24,26,47.874407
12,14,47.924055
7,9,47.95547
13,15,48.007858
13,15,48.061017
18,20,48.131077
7,9,48.162705
12,14,48.211056
17,19,48.27679
16,18,48.338542
17,19,48.403543
37,39,48.538366
6,8,48.566315
13,15,48.617496
6,8,48.645478
13,15,48.697353
10,12,48.739114
18,20,48.808253
23,25,48.896868
10,12,48.940078
10,12,48.982624
17,19,49.050825
6,8,49.083515
6,8,49.116793
22,24,49.200825
9,11,49.238902
14,16,49.294764
7,9,49.326407
6,8,49.354609
8,10,49.392207
20,22,49.469916
13,15,49.522379
20,22,49.598245
7,9,49.628429
9,11,49.665972
12,14,49.713164
9,11,49.750451
9,11,49.787209
10,12,49.827545
11,13,49.871161
8,10,49.904714
9,11,49.941096
17,19,50.004507
7,9,50.03399
6,8,50.061705
10,12,50.101787
7,9,50.131624
10,12,50.172146
16,18,50.232047
19,21,50.301694
6,8,50.328543
7,9,50.358618
13,15,50.412514
8,10,50.448387
15,17,50.509986
8,10,50.544479
10,12,50.586745
11,13,50.63201
8,10,50.66751
10,12,50.709148
10,12,50.751309
16,18,50.814641
10,12,50.856593
10,12,50.899521
8,10,50.934845
7,9,50.96817
10,12,51.011386
14,16,51.069509
11,13,51.115185
10,12,51.157528
28,30,51.262988
14,16,51.319376
9,11,51.358474
16,18,51.422224
7,9,51.454358
19,21,51.52829
10,12,51.57093
9,11,51.609548
7,9,51.641297
7,9,51.673422
8,10,51.709119
10,12,51.751511
13,15,51.804548
6,8,51.833174
6,8,51.861334
7,9,51.893402
9,11,51.932829
6,8,51.961176
15,17,52.026035
7,9,52.060974
8,10,52.096307
7,9,52.12762
7,9,52.159479
6,8,52.187481
11,13,52.232266
8,10,52.267497
9,11,52.305788
21,23,52.385816
9,11,52.42415
8,10,52.458818
6,8,52.487032
26,28,52.583508
6,8,52.611363
7,9,52.643355
13,15,52.696048
13,15,52.749644
25,27,52.845193
7,9,52.877812
8,10,52.914673
8,10,52.951881
6,8,52.98111
25,27,53.08209
29,31,53.196025
7,9,53.229391
8,10,53.267081
8,10,53.304718
9,11,53.345675
36,38,53.483966
9,11,53.524105
12,14,53.573501
9,11,53.613098
7,9,53.645329
8,10,53.681605
9,11,53.726329
29,31,53.84191
9,11,53.88237
15,17,53.942796
14,16,54.001408
6,8,54.030375
8,10,54.065605
14,16,54.121051
7,9,54.152667
17,19,54.21882
17,19,54.285563
7,9,54.317362
33,35,54.438394
8,10,54.473353
11,13,54.519391
10,12,54.561312
18,20,54.631031
6,8,54.659244
17,19,54.725368
13,15,54.777747
8,10,54.813129
10,12,54.855394
7,9,54.887409
20,22,54.964569
18,20,55.037567
6,8,55.06974
17,19,55.151755
25,27,55.245176
6,8,55.273138
9,11,55.311743
15,17,55.371003
13,15,55.423391
11,13,55.468935
8,10,55.504343
6,8,55.533007
6,8,55.562804
10,12,55.605179
6,8,55.633309
6,8,55.661543
8,10,55.696618
8,10,55.732336
19,21,55.805576
6,8,55.834286
6,8,55.862738
8,10,55.898289
14,16,55.953658
6,8,55.981558
11,13,56.027287
6,8,56.056556
9,11,56.096414
18,20,56.168502
14,16,56.226011
7,9,56.257803
6,8,56.286238
26,28,56.381438
11,13,56.426272
12,14,56.474107
14,16,56.528732
14,16,56.584316
10,12,56.625544
12,14,56.674391
7,9,56.706515
22,24,56.791868
11,13,56.838573
18,20,56.910351
10,12,56.954669
6,8,56.983394
6,8,57.012556
11,13,57.059361
10,12,57.101812
9,11,57.140395
10,12,57.183202
6,8,57.212031
28,30,57.317535
10,12,57.359767
11,13,57.406327
13,15,57.458536
7,9,57.489886
14,16,57.54551
19,21,57.618083
10,12,57.659642
21,23,57.739358
7,9,57.770659
8,10,57.805797
9,11,57.843989
9,11,57.882113
20,22,57.957496
14,16,58.014801
8,10,58.054931
12,14,58.109519
13,15,58.160999
7,9,58.192403
11,13,58.237401
16,18,58.299334
7,9,58.331032
13,15,58.383046
6,8,58.411271
14,16,58.466395
15,17,58.529349
7,9,58.562142
9,11,58.600881
20,22,58.679961
9,11,58.719826
17,19,58.787411
6,8,58.816501
9,11,58.855447
16,18,58.919266
8,10,58.95502
23,25,59.043658
10,12,59.087041
10,12,59.130562
7,9,59.162528
6,8,59.1904
9,11,59.230161
13,15,59.284199
9,11,59.324066
17,19,59.392047
6,8,59.421424
12,14,59.471341
6,8,59.501057
14,16,59.558584
6,8,59.587395
36,38,59.719409
12,14,59.768425
8,10,59.803978
8,10,59.83954
7,9,59.87136
10,12,59.914444
21,23,59.99736
16,18,60.061596
6,8,60.091304
25,27,60.186156
8,10,60.220958
7,9,60.252413
22,24,60.335956
9,11,60.374547
8,10,60.410453
8,10,60.446028
25,27,60.542176
7,9,60.575085
26,28,60.675034
8,10,60.710382
10,12,60.753163
7,9,60.785242
8,10,60.82165
7,9,60.854839
6,8,60.883632
7,9,60.916254
21,23,60.999192
7,9,61.03241
28,30,61.146678
20,22,61.224026
7,9,61.25732
15,17,61.321124
19,21,61.398279
8,10,61.435283
18,20,61.506114
9,11,61.54425
9,11,61.583311
6,8,61.61183
13,15,61.664086
32,34,61.784454
13,15,61.839347
20,22,61.9202
9,11,61.960849
10,12,62.005608
26,28,62.10353
9,11,62.142756
6,8,62.170395
18,20,62.239333
14,16,62.29411
6,8,62.321817
18,20,62.389937
8,10,62.424246
6,8,62.452142
9,11,62.489788
41,43,62.636288
6,8,62.664059
25,27,62.757843
16,18,62.821619
16,18,62.885308
17,19,62.952514
7,9,62.985239
13,15,63.038747
13,15,63.092163
14,16,63.148381
12,14,63.197687
10,12,63.239349
11,13,63.284026
11,13,63.335291
6,8,63.364499
9,11,63.402819
9,11,63.440955
19,21,63.512777
8,10,63.547131
32,34,63.663175
6,8,63.690693
11,13,63.735713
29,31,63.843575
20,22,63.920347
8,10,63.955623
11,13,64.001478
8,10,64.036788
11,13,64.086557
11,13,64.135122
18,20,64.204213
9,11,64.242114
11,13,64.286411
16,18,64.348089
21,23,64.427079
12,14,64.475199
10,12,64.516235
15,17,64.57412
9,11,64.612017
11,13,64.656708
22,24,64.739505
16,18,64.803323
16,18,64.868179
14,16,64.926776
19,21,65.002418
13,15,65.05741
10,12,65.100482
7,9,65.142582
16,18,65.207114
7,9,65.238804
6,8,65.266571
8,10,65.301577
13,15,65.354276
9,11,65.392558
10,12,65.434064
6,8,65.461022
10,12,65.502043
25,27,65.593033
10,12,65.633742
7,9,65.66455
6,8,65.69309
8,10,65.727453
6,8,65.755505
8,10,65.791222
25,27,65.887701
8,10,65.923594
15,17,65.982278
18,20,66.05161
11,13,66.09644
10,12,66.138678
15,17,66.196861
8,10,66.231421
10,12,66.272927
17,19,66.336967
8,10,66.371172
15,17,66.42944
9,11,66.46697
6,8,66.493815
13,15,66.544988
12,14,66.592767
15,17,66.65065
11,13,66.69496
34,36,66.818962
6,8,66.846435
9,11,66.88528
14,16,66.939977
13,15,66.99222
9,11,67.030991
30,32,67.143164
26,28,67.239202
11,13,67.283
18,20,67.350576
31,33,67.461947
6,8,67.489544
18,20,67.557324
15,17,67.614794
39,41,67.75273
10,12,67.796295
20,22,67.876274
12,14,67.926422
6,8,67.955259
7,9,67.988243
12,14,68.038468
16,18,68.1037
9,11,68.143682
6,8,68.172141
14,16,68.226392
15,17,68.284827
12,14,68.332067
19,21,68.403083
6,8,68.431275
7,9,68.462732
31,33,68.57409
11,13,68.618737
9,11,68.656439
6,8,68.684822
8,10,68.719752
33,35,68.842081
14,16,68.899094
17,19,68.967213
12,14,69.016974
10,12,69.061813
7,9,69.095103
6,8,69.124482
8,10,69.160934
14,16,69.219957
6,8,69.248963
11,13,69.29663
18,20,69.368446
10,12,69.411633
30,32,69.522065
12,14,69.570664
11,13,69.616416
14,16,69.672188
9,11,69.710267
10,12,69.752194
10,12,69.794073
6,8,69.822129
12,14,69.870332
14,16,69.926488
15,17,69.98586
21,23,70.067095
13,15,70.119071
9,11,70.157473
12,14,70.205959
9,11,70.244247
8,10,70.27882
8,10,70.313309
13,15,70.365749
23,25,70.451431
14,16,70.506474
10,12,70.54852
17,19,70.614178
22,24,70.696304
25,27,70.789474
10,12,70.83113
12,14,70.879734
6,8,70.907712
9,11,70.946339
19,21,71.018357
9,11,71.057287
9,11,71.095386
12,14,71.144081
9,11,71.182177
15,17,71.240782
20,22,71.317045
7,9,71.359528
18,20,71.428531
9,11,71.466573
9,11,71.50521
27,29,71.60472
15,17,71.663949
19,21,71.736524
13,15,71.789207
9,11,71.827885
6,8,71.856228
26,28,71.953611
8,10,71.989362
25,27,72.083074
17,19,72.149478
9,11,72.187473
13,15,72.238766
43,45,72.390779
7,9,72.421545
12,14,72.46971
15,17,72.527653
6,8,72.555645
8,10,72.590585
20,22,72.666356
63,65,72.891683
8,10,72.928286
35,37,73.062431
6,8,73.09129
13,15,73.146362
6,8,73.175109
8,10,73.211957
27,29,73.316724
12,14,73.367361
6,8,73.397141
17,19,73.463381
12,14,73.51254
7,9,73.544406
12,14,73.592899
29,31,73.700197
7,9,73.732035
29,31,73.838971
15,17,73.898136
