# {"t_start": 1558065816.862117, "env_id": "DeepCars-v0"} 
r,l,t
10,12,17.466615
8,10,17.529292
11,13,17.609924
9,11,17.677315
6,8,17.72641
18,20,17.846971
10,12,17.920777
10,12,17.995129
26,28,18.167487
6,8,18.217291
6,8,18.267708
7,9,18.324639
6,8,18.374098
15,17,18.477037
7,9,18.531856
6,8,18.580582
17,19,18.696151
10,12,18.76893
11,13,18.849076
13,15,18.945521
23,25,19.102271
9,11,19.171688
9,11,19.240054
7,9,19.296937
9,11,19.363759
6,8,19.41261
7,9,19.466857
10,12,19.545532
27,29,19.723528
8,10,19.786377
13,15,19.878945
7,9,19.935093
11,13,20.017322
13,15,20.111809
11,13,20.193297
15,17,20.298753
7,9,20.354877
24,26,20.518938
6,8,20.569268
20,22,20.707278
13,15,20.802016
13,15,20.897343
10,12,20.976703
14,16,21.080667
7,9,21.138878
7,9,21.197338
13,15,21.294272
8,10,21.358778
11,13,21.441892
17,19,21.562027
6,8,21.610799
6,8,21.659472
12,14,21.74336
6,8,21.792877
9,11,21.861594
15,17,21.96777
7,9,22.024602
7,9,22.081031
7,9,22.137156
7,9,22.193885
12,14,22.283016
7,9,22.337394
16,18,22.444446
6,8,22.492792
6,8,22.542406
7,9,22.599244
9,11,22.666696
11,13,22.742321
6,8,22.788848
10,12,22.860458
11,13,22.93922
10,12,23.01433
6,8,23.065166
8,10,23.128862
6,8,23.179222
10,12,23.25463
12,14,23.341511
6,8,23.39175
10,12,23.467013
11,13,23.548221
6,8,23.596817
10,12,23.669654
9,11,23.736652
12,14,23.823186
6,8,23.871908
6,8,23.920825
17,19,24.033808
20,22,24.164768
8,10,24.226055
18,20,24.347771
14,16,24.44617
14,16,24.543587
9,11,24.61151
14,16,24.708318
12,14,24.792671
22,24,24.937394
8,10,25.00426
6,8,25.053779
15,17,25.158764
9,11,25.226788
13,15,25.317146
7,9,25.370181
21,23,25.508539
12,14,25.592514
21,23,25.731236
6,8,25.77974
6,8,25.828718
8,10,25.888709
13,15,25.978417
6,8,26.026128
6,8,26.074206
6,8,26.122454
17,19,26.23693
7,9,26.291324
21,23,26.42947
12,14,26.51161
9,11,26.574191
19,21,26.694961
6,8,26.74123
11,13,26.817305
11,13,26.893608
7,9,26.948365
25,27,27.111549
7,9,27.166958
12,14,27.251756
6,8,27.301039
10,12,27.377645
14,16,27.480077
7,9,27.53516
7,9,27.590528
23,25,27.744958
23,25,27.899832
13,15,27.990682
16,18,28.098612
9,11,28.166019
7,9,28.22191
8,10,28.283208
13,15,28.373611
9,11,28.440355
6,8,28.487967
17,19,28.601811
9,11,28.668698
14,16,28.766258
16,18,28.874848
11,13,28.954789
7,9,29.009411
15,17,29.112972
18,20,29.234691
6,8,29.284508
6,8,29.33568
10,12,29.411986
6,8,29.461706
29,31,29.657761
7,9,29.712207
6,8,29.760957
10,12,29.833972
8,10,29.897648
9,11,29.968368
15,17,30.07828
8,10,30.142461
10,12,30.21536
9,11,30.281526
7,9,30.335515
14,16,30.430283
7,9,30.484328
6,8,30.532225
13,15,30.621531
7,9,30.674243
6,8,30.722932
12,14,30.807918
8,10,30.87026
6,8,30.920597
11,13,31.001066
6,8,31.050844
7,9,31.107188
12,14,31.193956
6,8,31.243672
8,10,31.306513
6,8,31.355968
11,13,31.434975
10,12,31.507921
12,14,31.593879
25,27,31.753897
12,14,31.836565
6,8,31.88431
14,16,31.976343
8,10,32.035238
9,11,32.100214
7,9,32.153359
11,13,32.231613
8,10,32.292534
7,9,32.347715
7,9,32.403518
18,20,32.52938
12,14,32.614555
6,8,32.664148
9,11,32.73074
19,21,32.857884
9,11,32.923742
6,8,32.971656
6,8,33.020661
16,18,33.128696
8,10,33.189844
9,11,33.258518
6,8,33.307839
6,8,33.356504
6,8,33.405285
15,17,33.507433
6,8,33.555453
6,8,33.603261
7,9,33.657417
15,17,33.764819
15,17,33.868392
6,8,33.916975
11,13,33.996519
14,16,34.091351
12,14,34.176469
6,8,34.224905
15,17,34.325524
8,10,34.383194
12,14,34.463248
11,13,34.538337
11,13,34.612172
7,9,34.662825
7,9,34.713888
13,15,34.797356
16,18,34.903574
7,9,34.957943
7,9,35.013381
10,12,35.086567
7,9,35.141493
6,8,35.188996
6,8,35.235517
9,11,35.301997
8,10,35.362553
17,19,35.478225
7,9,35.533019
8,10,35.595862
25,27,35.767255
33,35,35.986517
6,8,36.035652
11,13,36.115133
10,12,36.190614
8,10,36.253497
9,11,36.320393
12,14,36.404636
9,11,36.47059
8,10,36.531185
9,11,36.59907
10,12,36.671889
14,16,36.769419
15,17,36.871784
6,8,36.92054
11,13,36.998446
6,8,37.045387
6,8,37.09138
9,11,37.154513
6,8,37.20138
6,8,37.24839
6,8,37.295341
6,8,37.342212
7,9,37.394911
17,19,37.503824
16,18,37.606789
7,9,37.658927
12,14,37.739492
6,8,37.787883
14,16,37.884961
14,16,37.983874
19,21,38.110293
13,15,38.201053
8,10,38.262088
9,11,38.329783
6,8,38.378583
10,12,38.447096
10,12,38.514279
6,8,38.559352
7,9,38.609699
10,12,38.67834
17,19,38.788294
7,9,38.840951
12,14,38.925002
11,13,39.006798
20,22,39.14514
11,13,39.225226
12,14,39.310536
12,14,39.395978
14,16,39.493734
8,10,39.5562
9,11,39.624368
16,18,39.735824
6,8,39.78444
22,24,39.930524
11,13,40.008663
7,9,40.063393
10,12,40.135544
13,15,40.226532
9,11,40.293408
16,18,40.401462
8,10,40.460522
6,8,40.507332
6,8,40.5538
7,9,40.60648
21,23,40.740756
9,11,40.806289
20,22,40.940799
12,14,41.024427
21,23,41.164503
13,15,41.258192
12,14,41.345861
11,13,41.426623
7,9,41.483127
15,17,41.590019
7,9,41.644971
9,11,41.712571
16,18,41.820583
8,10,41.880434
9,11,41.947622
6,8,41.99619
7,9,42.050258
34,36,42.271228
8,10,42.332485
8,10,42.391782
8,10,42.449033
11,13,42.520923
11,13,42.592917
9,11,42.654978
7,9,42.705484
8,10,42.762367
12,14,42.841658
12,14,42.924259
13,15,43.013256
17,19,43.127583
9,11,43.194319
6,8,43.243815
6,8,43.292266
6,8,43.340914
10,12,43.413883
9,11,43.480815
21,23,43.622348
11,13,43.704906
6,8,43.754534
10,12,43.826619
13,15,43.91526
9,11,43.980708
10,12,44.055585
12,14,44.14324
6,8,44.192252
15,17,44.29343
7,9,44.346557
9,11,44.411048
9,11,44.476279
16,18,44.580945
6,8,44.62938
11,13,44.706191
9,11,44.772468
6,8,44.821794
6,8,44.870519
13,15,44.962535
14,16,45.063637
19,21,45.197474
13,15,45.290081
7,9,45.345886
7,9,45.401256
12,14,45.487478
10,12,45.5598
8,10,45.620892
17,19,45.736794
7,9,45.789086
7,9,45.841338
9,11,45.904973
8,10,45.964505
18,20,46.088057
7,9,46.143993
8,10,46.204741
16,18,46.314575
9,11,46.379761
7,9,46.431558
6,8,46.477967
8,10,46.53617
6,8,46.583246
7,9,46.635278
20,22,46.766393
12,14,46.850796
13,15,46.941875
9,11,47.010502
11,13,47.092193
6,8,47.142118
9,11,47.210282
12,14,47.294571
18,20,47.411486
7,9,47.465262
11,13,47.542234
25,27,47.703804
10,12,47.777949
6,8,47.827918
10,12,47.910031
14,16,48.009002
20,22,48.142559
18,20,48.258545
10,12,48.328444
27,29,48.505177
8,10,48.565783
8,10,48.626707
11,13,48.705769
8,10,48.766541
17,19,48.88053
7,9,48.934811
10,12,49.00755
19,21,49.134546
11,13,49.213979
7,9,49.26987
9,11,49.338249
8,10,49.399351
8,10,49.459429
6,8,49.50705
25,27,49.670085
13,15,49.763071
13,15,49.854793
16,18,49.966021
15,17,50.068363
7,9,50.122429
15,17,50.226623
6,8,50.275551
16,18,50.384897
6,8,50.432379
11,13,50.508208
7,9,50.55823
6,8,50.602278
10,12,50.668662
6,8,50.713289
8,10,50.769235
6,8,50.814845
11,13,50.890083
44,46,51.161759
9,11,51.226058
21,23,51.359827
6,8,51.40766
9,11,51.47317
7,9,51.527803
7,9,51.582753
7,9,51.637571
10,12,51.70861
6,8,51.75721
23,25,51.908751
9,11,51.974827
18,20,52.097778
6,8,52.146458
7,9,52.201334
7,9,52.255389
16,18,52.362428
6,8,52.410949
12,14,52.497243
43,45,52.768015
6,8,52.817864
17,19,52.934957
6,8,52.984843
6,8,53.03485
9,11,53.101535
13,15,53.191595
8,10,53.252481
11,13,53.333017
11,13,53.411466
7,9,53.465841
10,12,53.539603
14,16,53.637251
7,9,53.691541
12,14,53.77438
6,8,53.823251
11,13,53.905301
13,15,53.998753
8,10,54.062919
7,9,54.119698
10,12,54.196825
10,12,54.274312
9,11,54.345604
8,10,54.406637
8,10,54.467627
16,18,54.572936
7,9,54.624519
7,9,54.676465
7,9,54.730071
12,14,54.813937
8,10,54.874913
6,8,54.924538
8,10,54.986868
6,8,55.038493
7,9,55.096293
13,15,55.193337
12,14,55.279451
14,16,55.375433
7,9,55.428533
12,14,55.510822
14,16,55.60788
7,9,55.662811
13,15,55.754411
10,12,55.826058
8,10,55.886789
11,13,55.965624
10,12,56.037459
6,8,56.085173
14,16,56.181699
9,11,56.248416
19,21,56.375294
13,15,56.466598
10,12,56.539796
7,9,56.595385
13,15,56.688515
8,10,56.749485
8,10,56.810034
13,15,56.90061
7,9,56.955181
13,15,57.045464
6,8,57.093498
6,8,57.14163
22,24,57.284433
7,9,57.34075
10,12,57.414704
6,8,57.464423
13,15,57.556813
6,8,57.604746
8,10,57.664588
6,8,57.712962
14,16,57.811237
6,8,58.185237
15,17,58.299299
21,23,58.442551
12,14,58.526258
6,8,58.574378
9,11,58.64041
11,13,58.718005
24,26,58.870574
17,19,58.987245
6,8,59.036778
23,25,59.19279
17,19,59.309014
6,8,59.355754
11,13,59.433641
14,16,59.530951
14,16,59.629544
6,8,59.679682
7,9,59.735291
9,11,59.801684
10,12,59.874996
10,12,59.94942
12,14,60.035169
14,16,60.131884
9,11,60.198783
11,13,60.277735
15,17,60.381458
7,9,60.436118
11,13,60.515104
9,11,60.582024
9,11,60.648817
15,17,60.756348
7,9,60.81365
8,10,60.876834
9,11,60.945533
10,12,61.018637
17,19,61.135976
7,9,61.191686
8,10,61.252255
6,8,61.300526
9,11,61.366694
7,9,61.420645
13,15,61.50934
7,9,61.563341
10,12,61.635441
16,18,61.74328
12,14,61.825871
6,8,61.874738
12,14,61.959871
6,8,62.008775
6,8,62.05732
6,8,62.106668
13,15,62.202579
8,10,62.264582
11,13,62.343442
16,18,62.449201
7,9,62.501325
13,15,62.589262
8,10,62.648124
22,24,62.788313
16,18,62.895321
12,14,62.980485
9,11,63.053757
14,16,63.156606
6,8,63.207777
8,10,63.270194
6,8,63.320529
9,11,63.38955
8,10,63.450292
11,13,63.525264
9,11,63.587943
12,14,63.666465
24,26,63.811278
12,14,63.891545
8,10,63.952551
27,29,64.131266
7,9,64.186737
11,13,64.269045
17,19,64.383578
8,10,64.443643
10,12,64.515695
9,11,64.583122
9,11,64.651826
6,8,64.702247
7,9,64.758317
7,9,64.814627
7,9,64.870894
6,8,64.922502
11,13,65.003367
19,21,65.12993
12,14,65.214518
19,21,65.344515
9,11,65.411798
10,12,65.484689
9,11,65.551529
6,8,65.599442
21,23,65.736552
12,14,65.822567
9,11,65.889524
8,10,65.94892
6,8,65.996267
8,10,66.055509
20,22,66.190051
11,13,66.268915
9,11,66.335716
12,14,66.416937
7,9,66.46798
6,8,66.512239
6,8,66.556093
16,18,66.655673
20,22,66.778058
18,20,66.891757
8,10,66.952357
16,18,67.060664
19,21,67.184531
15,17,67.286858
7,9,67.34129
11,13,67.419966
14,16,67.517936
15,17,67.620659
13,15,67.710886
18,20,67.833601
13,15,67.922905
6,8,67.97149
9,11,68.040848
6,8,68.094053
7,9,68.155208
6,8,68.205896
12,14,68.291041
12,14,68.37441
9,11,68.440988
6,8,68.491241
8,10,68.553671
11,13,68.634479
13,15,68.728348
8,10,68.790961
6,8,68.840813
7,9,68.896766
20,22,69.030774
6,8,69.080199
6,8,69.128803
8,10,69.190829
6,8,69.240922
12,14,69.325283
26,28,69.496832
14,16,69.596617
6,8,69.645818
12,14,69.73233
7,9,69.788695
6,8,69.83897
6,8,69.887297
7,9,69.941346
7,9,69.99403
22,24,70.138897
7,9,70.194005
10,12,70.266592
6,8,70.316578
15,17,70.418539
12,14,70.503602
9,11,70.57077
9,11,70.637445
25,27,70.800249
12,14,70.883266
9,11,70.95143
11,13,71.032239
8,10,71.095017
18,20,71.213226
12,14,71.296426
14,16,71.386632
6,8,71.433048
14,16,71.52747
8,10,71.588989
9,11,71.65714
7,9,71.713274
7,9,71.768692
6,8,71.8181
15,17,71.921848
6,8,71.970777
13,15,72.063982
13,15,72.157261
6,8,72.206539
6,8,72.254051
6,8,72.30154
6,8,72.349627
6,8,72.398497
11,13,72.475922
7,9,72.530835
6,8,72.579573
16,18,72.68819
9,11,72.754699
9,11,72.822593
6,8,72.871312
7,9,72.923344
31,33,73.114492
14,16,73.211746
17,19,73.326903
12,14,73.409344
14,16,73.503919
7,9,73.558897
6,8,73.607256
7,9,73.663466
9,11,73.73093
20,22,73.864279
10,12,73.937029
11,13,74.016298
12,14,74.10063
7,9,74.156024
10,12,74.228591
32,34,74.42662
12,14,74.504822
9,11,74.566551
8,10,74.626913
11,13,74.70523
10,12,74.774849
6,8,74.821065
10,12,74.892662
6,8,74.941461
9,11,75.008913
8,10,75.07232
10,12,75.148024
9,11,75.21839
11,13,75.300505
12,14,75.388533
9,11,75.457507
31,33,75.660406
6,8,75.708316
6,8,75.756563
16,18,75.864807
14,16,75.96187
28,30,76.142694
7,9,76.198255
11,13,76.279099
7,9,76.33383
7,9,76.389457
6,8,76.437332
6,8,76.485234
11,13,76.564824
11,13,76.643814
9,11,76.710787
9,11,76.77776
6,8,76.826829
7,9,76.880985
7,9,76.935077
11,13,77.013175
8,10,77.073706
10,12,77.145556
15,17,77.251306
10,12,77.324418
6,8,77.372981
7,9,77.427397
9,11,77.493423
7,9,77.549558
15,17,77.656252
12,14,77.74475
12,14,77.832268
19,21,77.95762
8,10,78.018997
11,13,78.09956
9,11,78.166883
14,16,78.263944
9,11,78.332427
8,10,78.398353
6,8,78.445302
8,10,78.503457
6,8,78.550433
10,12,78.620362
6,8,78.667488
10,12,78.737818
11,13,78.813288
11,13,78.891248
6,8,78.940658
10,12,79.015197
6,8,79.065028
7,9,79.121218
17,19,79.236637
6,8,79.284497
14,16,79.380237
16,18,79.489328
7,9,79.544953
20,22,79.676441
6,8,79.724303
10,12,79.796019
8,10,79.856989
11,13,79.938984
6,8,79.991081
7,9,80.04909
7,9,80.107116
12,14,80.196929
8,10,80.261156
16,18,80.376417
6,8,80.427872
19,21,80.561299
8,10,80.623303
14,16,80.718478
7,9,80.772555
16,18,80.88164
13,15,80.972879
8,10,81.033385
6,8,81.082648
6,8,81.132038
9,11,81.199809
10,12,81.272396
8,10,81.332697
12,14,81.4182
9,11,81.487574
8,10,81.551477
7,9,81.608921
7,9,81.667249
7,9,81.72396
9,11,81.793277
17,19,81.908672
6,8,81.957017
13,15,82.051831
24,26,82.214223
6,8,82.265295
11,13,82.345551
8,10,82.403431
10,12,82.472556
6,8,82.51937
6,8,82.565272
6,8,82.610588
9,11,82.672945
9,11,82.73538
10,12,82.806248
6,8,82.853946
9,11,82.921256
15,17,83.026875
6,8,83.078209
6,8,83.129973
8,10,83.193516
13,15,83.285648
8,10,83.347475
18,20,83.468554
8,10,83.528944
6,8,83.582676
7,9,83.643836
18,20,83.765805
7,9,83.820887
18,20,83.942711
12,14,84.027201
8,10,84.087269
12,14,84.169869
6,8,84.21716
7,9,84.270559
7,9,84.323891
10,12,84.396486
7,9,84.450759
9,11,84.517703
12,14,84.602633
9,11,84.670577
25,27,84.839838
7,9,84.896103
20,22,85.036328
6,8,85.088011
11,13,85.169966
6,8,85.220333
9,11,85.288284
7,9,85.346804
6,8,85.399893
6,8,85.452965
9,11,85.522552
7,9,85.577878
37,39,85.815647
25,27,85.978974
7,9,86.033875
15,17,86.138938
11,13,86.218977
12,14,86.304838
11,13,86.38336
11,13,86.461241
6,8,86.509331
6,8,86.557038
6,8,86.603815
23,25,86.749216
10,12,86.819034
20,22,86.949431
6,8,86.998595
7,9,87.05444
15,17,87.160828
7,9,87.214922
6,8,87.261573
24,26,87.4181
11,13,87.499584
6,8,87.549939
8,10,87.610799
13,15,87.701895
12,14,87.788019
10,12,87.863233
8,10,87.925922
11,13,88.006155
21,23,88.148011
6,8,88.197853
9,11,88.265241
8,10,88.327114
14,16,88.42392
8,10,88.483639
9,11,88.550283
8,10,88.611778
18,20,88.736843
13,15,88.830938
20,22,88.965032
10,12,89.038802
9,11,89.106918
13,15,89.199575
9,11,89.267982
13,15,89.361272
6,8,89.412266
6,8,89.46278
6,8,89.512432
12,14,89.599987
6,8,89.649603
13,15,89.741035
7,9,89.797212
9,11,89.863705
6,8,89.911788
17,19,90.026794
6,8,90.075553
8,10,90.136119
11,13,90.214734
9,11,90.282082
6,8,90.330805
12,14,90.415666
12,14,90.500497
28,30,90.679017
9,11,90.741523
6,8,90.787686
16,18,90.894807
9,11,90.959816
27,29,91.137657
7,9,91.193348
16,18,91.303855
6,8,91.353769
16,18,91.46525
9,11,91.532417
13,15,91.622512
6,8,91.670028
6,8,91.717519
11,13,91.795861
13,15,91.889076
13,15,91.984
24,26,92.145821
6,8,92.194691
7,9,92.249428
13,15,92.340122
7,9,92.395257
11,13,92.474624
8,10,92.535665
11,13,92.615747
6,8,92.665035
13,15,92.758562
13,15,92.851032
21,23,92.993201
13,15,93.086197
7,9,93.142267
14,16,93.241621
22,24,93.390231
12,14,93.478083
8,10,93.541289
8,10,93.605525
7,9,93.664439
10,12,93.740438
10,12,93.815425
13,15,93.913529
16,18,94.041454
10,12,94.117526
10,12,94.193838
13,15,94.291494
8,10,94.352435
6,8,94.400236
6,8,94.447553
14,16,94.537452
15,17,94.633355
24,26,94.778383
18,20,94.892671
7,9,94.946462
11,13,95.025216
11,13,95.105526
8,10,95.166948
7,9,95.223261
16,18,95.331015
10,12,95.403055
18,20,95.523139
10,12,95.594347
9,11,95.660278
6,8,95.708814
7,9,95.763865
6,8,95.81299
6,8,95.862553
7,9,95.917594
31,33,96.11697
6,8,96.165598
8,10,96.226586
11,13,96.30542
6,8,96.354453
9,11,96.4206
7,9,96.476237
10,12,96.550545
6,8,96.601946
24,26,96.766664
7,9,96.822578
14,16,96.921018
7,9,96.976386
11,13,97.055595
16,18,97.164818
11,13,97.243505
6,8,97.291682
11,13,97.369517
11,13,97.446343
12,14,97.529349
13,15,97.621939
11,13,97.70262
15,17,97.806239
6,8,97.857237
13,15,97.94974
6,8,97.999283
20,22,98.134383
15,17,98.240482
10,12,98.312636
16,18,98.41433
10,12,98.480737
9,11,98.543792
11,13,98.62131
10,12,98.694275
10,12,98.766866
6,8,98.815795
10,12,98.887472
6,8,98.936466
6,8,98.985463
7,9,99.041451
12,14,99.136644
12,14,99.224779
10,12,99.297995
17,19,99.413032
7,9,99.46806
18,20,99.591206
21,23,99.735031
10,12,99.810516
8,10,99.871882
7,9,99.926976
32,34,100.136614
12,14,100.224236
7,9,100.28184
11,13,100.362325
7,9,100.418743
9,11,100.486418
14,16,100.582429
6,8,100.631378
10,12,100.704008
14,16,100.800991
19,21,100.930172
8,10,100.992513
11,13,101.072898
9,11,101.143238
11,13,101.226669
7,9,101.283636
11,13,101.366261
15,17,101.474008
11,13,101.555066
8,10,101.617543
44,46,101.899606
11,13,101.978054
11,13,102.056886
14,16,102.156424
6,8,102.205556
11,13,102.28726
6,8,102.336946
9,11,102.403334
15,17,102.505381
12,14,102.589387
25,27,102.752012
22,24,102.901232
13,15,102.997929
10,12,103.074931
12,14,103.166835
8,10,103.23321
14,16,103.332902
23,25,103.49455
9,11,103.563646
7,9,103.620273
27,29,103.802298
7,9,103.859298
6,8,103.909935
9,11,103.979105
13,15,104.069938
11,13,104.148605
10,12,104.221459
17,19,104.344812
10,12,104.427827
34,36,104.658798
7,9,104.716635
9,11,104.786644
18,20,104.90976
10,12,104.983531
6,8,105.033578
9,11,105.101215
8,10,105.162261
16,18,105.274684
10,12,105.35204
7,9,105.411216
6,8,105.463086
12,14,105.552546
7,9,105.609924
23,25,105.770955
18,20,105.90036
14,16,106.004323
9,11,106.075444
9,11,106.146296
12,14,106.237608
7,9,106.295061
9,11,106.36187
7,9,106.416605
10,12,106.490052
7,9,106.544955
6,8,106.593895
18,20,106.718968
15,17,106.826291
6,8,106.877406
6,8,106.927439
17,19,107.046051
12,14,107.132299
12,14,107.221032
7,9,107.277061
10,12,107.353838
10,12,107.431354
10,12,107.509851
10,12,107.587541
8,10,107.652675
15,17,107.762807
8,10,107.827924
9,11,107.899321
17,19,108.021332
6,8,108.072898
6,8,108.123696
10,12,108.198107
13,15,108.289544
13,15,108.380813
7,9,108.435708
7,9,108.491652
8,10,108.553997
9,11,108.621001
9,11,108.688486
13,15,108.77865
6,8,108.827432
6,8,108.875894
12,14,108.960562
10,12,109.033666
16,18,109.144346
8,10,109.204515
17,19,109.322453
6,8,109.373206
6,8,109.423911
10,12,109.49896
9,11,109.568676
6,8,109.620701
12,14,109.711424
7,9,109.770077
8,10,109.832787
9,11,109.90167
8,10,109.964545
17,19,110.080851
8,10,110.141967
9,11,110.208904
16,18,110.319369
9,11,110.384596
11,13,110.457967
16,18,110.556432
39,41,110.784468
21,23,110.922512
9,11,110.98878
13,15,111.079926
10,12,111.156397
6,8,111.209006
6,8,111.260211
9,11,111.32724
6,8,111.377625
6,8,111.427982
12,14,111.515885
6,8,111.565987
7,9,111.622876
21,23,111.769433
8,10,111.830819
6,8,111.880571
9,11,111.949115
14,16,112.048717
27,29,112.226485
10,12,112.300467
12,14,112.385707
10,12,112.458437
8,10,112.519123
14,16,112.617296
10,12,112.689749
15,17,112.795154
7,9,112.850627
13,15,112.939564
6,8,112.988198
8,10,113.047879
8,10,113.107417
10,12,113.179179
6,8,113.227305
7,9,113.282296
30,32,113.477264
12,14,113.56046
8,10,113.620763
6,8,113.668565
7,9,113.723673
6,8,113.772774
9,11,113.841004
16,18,113.952545
10,12,114.027855
21,23,114.171052
16,18,114.28414
16,18,114.392825
6,8,114.441382
11,13,114.519315
8,10,114.579875
8,10,114.640653
23,25,114.792804
8,10,114.854563
20,22,114.990993
18,20,115.116035
6,8,115.166104
6,8,115.216205
35,37,115.447194
10,12,115.521676
7,9,115.577982
11,13,115.656713
7,9,115.711113
11,13,115.791509
13,15,115.885015
12,14,115.969583
28,30,116.147859
13,15,116.238583
10,12,116.312077
6,8,116.361852
10,12,116.436505
20,22,116.566357
11,13,116.64444
6,8,116.693573
7,9,116.747163
8,10,116.806434
14,16,116.902306
9,11,116.968864
10,12,117.042551
11,13,117.123486
23,25,117.278554
