# {"t_start": 1558062775.230835, "env_id": "DeepCars-v0"} 
r,l,t
6,8,21.852088
8,10,21.90169
13,15,21.975236
8,10,22.02457
7,9,22.069668
7,9,22.11454
9,11,22.170103
7,9,22.215049
33,35,22.383641
11,13,22.447826
10,12,22.507829
12,14,22.57738
14,16,22.65644
6,8,22.697338
6,8,22.736775
11,13,22.802425
9,11,22.856345
12,14,22.924034
7,9,22.968148
12,14,23.036338
8,10,23.086623
6,8,23.125552
9,11,23.180696
13,15,23.259642
6,8,23.294584
6,8,23.326615
11,13,23.380545
7,9,23.424217
11,13,23.48797
9,11,23.542392
8,10,23.593813
7,9,23.638041
11,13,23.703654
11,13,23.76762
7,9,23.813533
12,14,23.887839
8,10,23.936332
9,11,23.991795
9,11,24.04722
12,14,24.117373
14,16,24.196427
19,21,24.299984
7,9,24.34831
9,11,24.403703
18,20,24.502954
11,13,24.566522
21,23,24.679729
6,8,24.719461
13,15,24.793253
22,24,24.910168
7,9,24.956248
13,15,25.031412
7,9,25.075922
11,13,25.140639
8,10,25.191731
6,8,25.237293
15,17,25.301657
13,15,25.365797
9,11,25.422411
13,15,25.497732
9,11,25.555606
14,16,25.635426
13,15,25.710334
10,12,25.772214
7,9,25.815687
7,9,25.860665
6,8,25.900111
6,8,25.940686
10,12,26.001386
21,23,26.111631
11,13,26.179476
7,9,26.224541
12,14,26.297844
7,9,26.342892
12,14,26.413031
8,10,26.461953
30,32,26.61793
26,28,26.758761
27,29,26.901319
11,13,26.965669
27,29,27.107225
6,8,27.146318
14,16,27.229151
7,9,27.26644
8,10,27.305483
8,10,27.344599
6,8,27.376909
6,8,27.407353
7,9,27.443062
9,11,27.494334
18,20,27.591481
6,8,27.632356
6,8,27.672195
6,8,27.712437
19,21,27.816337
7,9,27.861708
14,16,27.939901
6,8,27.981848
9,11,28.035993
21,23,28.148478
9,11,28.203859
8,10,28.25418
13,15,28.328151
7,9,28.374227
8,10,28.425067
10,12,28.48404
11,13,28.549705
10,12,28.607794
8,10,28.657547
6,8,28.697283
17,19,28.790458
20,22,28.900253
9,11,28.955493
9,11,29.010229
7,9,29.055419
10,12,29.113956
10,12,29.173815
6,8,29.213772
6,8,29.248194
7,9,29.28083
7,9,29.316758
30,32,29.48583
8,10,29.538806
10,12,29.598513
12,14,29.667172
21,23,29.784975
10,12,29.843891
6,8,29.883385
12,14,29.953454
11,13,30.018542
15,17,30.102367
8,10,30.151526
7,9,30.195474
12,14,30.264899
8,10,30.312207
13,15,30.384299
8,10,30.433986
14,16,30.513542
20,22,30.619687
12,14,30.68698
19,21,30.788946
13,15,30.862948
6,8,30.906018
7,9,30.951978
10,12,31.013407
11,13,31.081445
8,10,31.130743
6,8,31.170111
7,9,31.215107
6,8,31.251979
6,8,31.281144
19,21,31.370338
14,16,31.450806
9,11,31.50577
7,9,31.551335
12,14,31.619517
10,12,31.679135
13,15,31.752766
14,16,31.834543
10,12,31.894092
18,20,31.991861
11,13,32.055169
6,8,32.093863
6,8,32.133205
22,24,32.251339
29,31,32.403991
10,12,32.463176
15,17,32.546981
36,38,32.731069
6,8,32.770607
6,8,32.811695
10,12,32.870121
11,13,32.933438
39,41,33.13363
8,10,33.182801
15,17,33.260153
6,8,33.289347
8,10,33.326697
9,11,33.379364
11,13,33.446874
7,9,33.496289
9,11,33.553701
16,18,33.642771
6,8,33.682698
13,15,33.737845
18,20,33.835047
11,13,33.899266
24,26,34.026818
10,12,34.086847
6,8,34.127318
12,14,34.199323
7,9,34.24467
6,8,34.285285
11,13,34.353023
14,16,34.431518
12,14,34.496244
7,9,34.537009
6,8,34.577346
11,13,34.641501
11,13,34.706047
13,15,34.780044
15,17,34.862063
10,12,34.921354
9,11,34.975517
6,8,35.014853
6,8,35.054001
8,10,35.103175
7,9,35.153237
7,9,35.197133
23,25,35.311238
14,16,35.383342
12,14,35.45279
13,15,35.528745
8,10,35.578132
9,11,35.633075
20,22,35.742994
33,35,35.915083
8,10,35.964211
7,9,36.009189
12,14,36.079678
13,15,36.15525
8,10,36.207438
15,17,36.292567
9,11,36.351439
14,16,36.431429
7,9,36.476662
7,9,36.524704
6,8,36.555311
20,22,36.65968
8,10,36.710334
22,24,36.826667
6,8,36.866405
8,10,36.916448
9,11,36.972352
20,22,37.081966
7,9,37.127447
14,16,37.207053
6,8,37.244353
9,11,37.284836
12,14,37.341505
9,11,37.383312
10,12,37.428119
9,11,37.469816
17,19,37.551054
11,13,37.621753
17,19,37.720546
6,8,37.760679
33,35,37.931935
19,21,38.034969
21,23,38.148935
9,11,38.203393
9,11,38.258837
13,15,38.335629
6,8,38.375008
8,10,38.425779
7,9,38.471401
14,16,38.548583
12,14,38.618054
6,8,38.658232
11,13,38.721978
11,13,38.78681
17,19,38.882754
6,8,38.922606
16,18,39.010189
6,8,39.050535
10,12,39.113139
9,11,39.166709
10,12,39.227968
14,16,39.292489
7,9,39.326729
29,31,39.475415
13,15,39.549822
25,27,39.682356
33,35,39.857834
14,16,39.93686
18,20,40.033571
9,11,40.08796
14,16,40.168176
12,14,40.236747
7,9,40.284066
12,14,40.352051
22,24,40.468025
18,20,40.56616
51,53,40.812644
8,10,40.863224
6,8,40.904834
7,9,40.950763
11,13,41.014861
7,9,41.059459
10,12,41.117169
6,8,41.155303
17,19,41.248168
6,8,41.278253
28,30,41.408219
6,8,41.449059
8,10,41.505052
8,10,41.560102
11,13,41.627811
13,15,41.701779
8,10,41.750865
10,12,41.80967
18,20,41.908404
6,8,41.948803
