# {"t_start": 1558056567.473666, "env_id": "DeepCars-v0"} 
r,l,t
6,8,27.317508
9,11,27.387398
8,10,27.45114
11,13,27.532971
9,11,27.603779
9,11,27.674355
8,10,27.738322
7,9,27.795046
9,11,27.865224
6,8,27.915768
7,9,27.974647
7,9,28.032515
18,20,28.159836
6,8,28.211791
6,8,28.262751
6,8,28.315617
18,20,28.442452
7,9,28.500572
15,17,28.610194
7,9,28.667233
6,8,28.718734
12,14,28.80722
8,10,28.872137
6,8,28.923647
10,12,29.001052
17,19,29.122097
6,8,29.173127
9,11,29.244552
6,8,29.296197
8,10,29.35913
7,9,29.418232
13,15,29.514358
9,11,29.584351
11,13,29.668471
7,9,29.725868
7,9,29.783937
18,20,29.911729
18,20,30.040378
6,8,30.09219
7,9,30.149815
11,13,30.233956
6,8,30.282976
22,24,30.43576
9,11,30.506423
9,11,30.576454
6,8,30.628345
13,15,30.722907
13,15,30.81919
7,9,30.875715
11,13,30.95892
27,29,31.143878
18,20,31.271183
11,13,31.393516
6,8,31.444751
17,19,31.565821
6,8,31.617635
19,21,31.750426
8,10,31.814441
7,9,31.871994
16,18,31.987598
10,12,32.06422
18,20,32.190244
6,8,32.242303
18,20,32.371613
11,13,32.455759
6,8,32.506548
6,8,32.560153
7,9,32.616856
19,21,32.750108
14,16,32.851843
7,9,32.909161
7,9,32.965642
8,10,33.029884
8,10,33.094133
8,10,33.157571
10,12,33.234034
13,15,33.329995
13,15,33.426281
10,12,33.503991
10,12,33.581916
7,9,33.638799
13,15,33.733246
11,13,33.817062
19,21,33.949564
17,19,34.073382
14,16,34.176204
10,12,34.252651
7,9,34.311051
11,13,34.394061
28,30,34.584737
11,13,34.668379
17,19,34.7899
12,14,34.879718
15,17,34.987071
7,9,35.03622
9,11,35.108033
18,20,35.233058
12,14,35.323563
8,10,35.387233
14,16,35.492863
6,8,35.547712
9,11,35.618871
9,11,35.689284
13,15,35.786847
8,10,35.85012
6,8,35.898204
12,14,35.974334
9,11,36.046643
8,10,36.1106
7,9,36.167385
10,12,36.243934
13,15,36.339139
19,21,36.475737
15,17,36.58502
7,9,36.642176
6,8,36.694412
6,8,36.745973
6,8,36.796513
13,15,36.892286
9,11,36.961216
15,17,37.069263
11,13,37.151627
7,9,37.209046
9,11,37.281747
11,13,37.367296
9,11,37.437914
9,11,37.508273
8,10,37.573631
6,8,37.624392
6,8,37.675371
16,18,37.79241
11,13,37.874262
8,10,37.938329
11,13,38.019266
12,14,38.102966
13,15,38.19887
12,14,38.288081
16,18,38.403254
8,10,38.467844
11,13,38.551506
14,16,38.654352
9,11,38.725887
8,10,38.788941
15,17,38.899053
6,8,38.949967
7,9,39.007246
12,14,39.096227
18,20,39.225444
12,14,39.317041
7,9,39.374517
8,10,39.437806
8,10,39.501605
14,16,39.604098
7,9,39.662225
8,10,39.725837
12,14,39.8146
6,8,39.865865
8,10,39.930285
18,20,40.060236
6,8,40.112183
14,16,40.21487
11,13,40.297628
11,13,40.381367
15,17,40.4896
6,8,40.541225
16,18,40.657542
9,11,40.730419
10,12,40.810328
11,13,40.892728
6,8,40.945793
10,12,41.022913
22,24,41.177414
15,17,41.287695
13,15,41.38437
6,8,41.436707
16,18,41.553007
11,13,41.634613
7,9,41.694235
7,9,41.749856
12,14,41.839447
9,11,41.911719
12,14,42.001482
19,21,42.136379
7,9,42.192962
11,13,42.276716
9,11,42.346053
10,12,42.425805
18,20,42.551562
6,8,42.601574
11,13,42.685152
10,12,42.762458
6,8,42.813517
7,9,42.872058
10,12,42.950058
8,10,43.013165
16,18,43.135694
7,9,43.195191
11,13,43.276334
19,21,43.410712
9,11,43.481493
8,10,43.544663
7,9,43.602755
12,14,43.691199
7,9,43.749052
18,20,43.876602
9,11,43.948014
7,9,44.006973
14,16,44.107745
7,9,44.165524
13,15,44.261118
7,9,44.318817
22,24,44.470031
6,8,44.521367
7,9,44.580529
7,9,44.637631
30,32,44.84205
11,13,44.925269
22,24,45.080035
14,16,45.182089
16,18,45.296198
7,9,45.354269
10,12,45.430009
6,8,45.48345
7,9,45.540314
10,12,45.615035
9,11,45.68426
16,18,45.80579
13,15,45.902268
8,10,45.967237
6,8,46.017513
11,13,46.102719
12,14,46.191933
15,17,46.300678
9,11,46.371221
11,13,46.454011
8,10,46.518573
9,11,46.587734
10,12,46.665429
24,26,46.829588
7,9,46.888595
17,19,47.011089
10,12,47.089302
7,9,47.147756
17,19,47.272311
36,38,47.513896
12,14,47.604005
11,13,47.686332
6,8,47.73666
6,8,47.786277
12,14,47.875397
15,17,47.984921
6,8,48.036537
8,10,48.10166
6,8,48.152543
9,11,48.222595
18,20,48.350987
6,8,48.402807
21,23,48.551393
12,14,48.642267
12,14,48.732763
9,11,48.804019
6,8,48.855481
8,10,48.923772
14,16,49.033126
11,13,49.123371
6,8,49.174599
9,11,49.24542
13,15,49.341721
12,14,49.431417
6,8,49.481674
13,15,49.578331
23,25,49.738703
8,10,49.801692
14,16,49.906272
8,10,49.97034
