# {"t_start": 1559087458.4049904, "env_id": "DeepCars-v3"} 
r,l,t
-982,19,17.228551
-990,11,17.278577
-991,10,17.324102
-987,14,17.388207
-988,13,17.447024
-990,11,17.497608
-991,10,17.543138
-990,11,17.593051
-987,14,17.656237
-992,9,17.697398
-982,19,17.783101
-991,10,17.828275
-983,18,17.908967
-991,10,17.954095
-974,27,18.073362
-993,8,18.109446
-992,9,18.150195
-989,12,18.204331
-988,13,18.27013
-984,17,18.346298
-993,8,18.382602
-987,14,18.445082
-990,11,18.49376
-990,11,18.543189
-990,11,18.592587
-989,12,18.64571
-993,8,18.681003
-986,15,18.746674
-977,24,18.85023
-992,9,18.891309
-975,26,19.009338
-993,8,19.046332
-986,15,19.114876
-993,8,19.151942
-986,15,19.220851
-991,10,19.266873
-990,11,19.316921
-989,12,19.371653
-990,11,19.422277
-982,19,19.507015
-986,15,19.573735
-993,8,19.609955
-992,9,19.650491
-993,8,19.686664
-993,8,19.723026
-992,9,19.763667
-992,9,19.803977
-991,10,19.848588
-993,8,19.883572
-987,14,19.945261
-992,9,19.985545
-976,25,20.093915
-984,17,20.167733
-991,10,20.212206
-992,9,20.25244
-985,16,20.328637
-992,9,20.367753
-989,12,20.41854
-984,17,20.490134
-993,8,20.524978
-993,8,20.560541
-990,11,20.607527
-988,13,20.663467
-992,9,20.703666
-990,11,20.753111
-992,9,20.794423
-991,10,20.839752
-993,8,20.876247
-986,15,20.943787
-991,10,20.989514
-990,11,21.040125
-993,8,21.077221
-993,8,21.114469
-993,8,21.150394
-991,10,21.195827
-991,10,21.2431
-988,13,21.305412
-987,14,21.371408
-989,12,21.428408
-991,10,21.474658
-992,9,21.514843
-992,9,21.555099
-993,8,21.591148
-979,22,21.687524
-991,10,21.731168
-990,11,21.778998
-989,12,21.830945
-993,8,21.86579
-987,14,21.926644
-990,11,21.975475
-987,14,22.037513
-992,9,22.077801
-990,11,22.127217
-992,9,22.167451
-992,9,22.208051
-989,12,22.260517
-981,20,22.349855
-986,15,22.417195
-992,9,22.458608
-989,12,22.512611
-983,18,22.594023
-991,10,22.64011
-989,12,22.693809
-993,8,22.730142
-989,12,22.782768
-986,15,22.847701
-993,8,22.883029
-993,8,22.919317
-992,9,22.959446
-975,26,23.074612
-986,15,23.141502
-990,11,23.191197
-990,11,23.24105
-977,24,23.348619
-990,11,23.39888
-976,25,23.512437
-992,9,23.555431
-990,11,23.607799
-988,13,23.668726
-991,10,23.714184
-989,12,23.767844
-990,11,23.817032
-988,13,23.874578
-990,11,23.923662
-987,14,23.986012
-979,22,24.082604
-988,13,24.139968
-991,10,24.182855
-989,12,24.235868
-993,8,24.272365
-955,46,24.467925
-984,17,24.543152
-991,10,24.587969
-991,10,24.632145
-975,26,24.745651
-992,9,24.786208
-993,8,24.822861
-988,13,24.881654
-985,16,24.954165
-992,9,24.995949
-989,12,25.051246
-991,10,25.097605
-990,11,25.14737
-993,8,25.183278
-982,19,25.279668
-989,12,25.334702
-984,17,25.409848
-991,10,25.455603
-992,9,25.495703
-988,13,25.554606
-989,12,25.609663
-990,11,25.660187
-989,12,25.714192
-993,8,25.74965
-990,11,25.797858
-984,17,25.872762
-993,8,25.90876
-993,8,25.944803
-986,15,26.009778
-991,10,26.053823
-985,16,26.12438
-991,10,26.169255
-979,22,26.267324
-991,10,26.313302
-986,15,26.382254
-993,8,26.41958
-990,11,26.469116
-993,8,26.50604
-993,8,26.543034
-986,15,26.610932
-989,12,26.665838
-989,12,26.719465
-991,10,26.764052
-985,16,26.832355
-985,16,26.900381
-992,9,26.938624
-993,8,26.972595
-989,12,27.024007
-983,18,27.102925
-988,13,27.160836
-984,17,27.235936
-993,8,27.271752
-991,10,27.316386
-991,10,27.361512
-974,27,27.478947
-989,12,27.531852
-987,14,27.594436
-987,14,27.656451
-988,13,27.712912
-991,10,27.756641
-993,8,27.792109
-993,8,27.827327
-990,11,27.874752
-986,15,27.939399
-991,10,27.983112
-980,21,28.073973
-993,8,28.109175
-983,18,28.187371
-992,9,28.226645
-990,11,28.274335
-981,20,28.357719
-992,9,28.396216
-990,11,28.444014
-984,17,28.518384
-990,11,28.568159
-993,8,28.604686
-990,11,28.655183
-991,10,28.700475
-983,18,28.781056
-982,19,28.8662
-988,13,28.925061
-987,14,28.98909
-986,15,29.056959
-989,12,29.110452
-985,16,29.18333
-991,10,29.229319
-989,12,29.283552
-993,8,29.319852
-993,8,29.356246
-967,34,29.508162
-981,20,29.598532
-983,18,29.680066
-992,9,29.720711
-992,9,29.76149
-992,9,29.801725
-986,15,29.867083
-991,10,29.910394
-990,11,29.957952
-988,13,30.014579
-989,12,30.066445
-982,19,30.14915
-991,10,30.193722
-975,26,30.309013
-966,35,30.46942
-976,25,30.58225
-987,14,30.645872
-991,10,30.690954
-991,10,30.735925
-989,12,30.789253
-982,19,30.873543
-990,11,30.922356
-993,8,30.958654
-990,11,31.006989
-990,11,31.05503
-985,16,31.12331
-988,13,31.180023
-991,10,31.225184
-993,8,31.261502
-984,17,31.337434
-991,10,31.381698
-989,12,31.43445
-980,21,31.526904
-992,9,31.568388
-988,13,31.627051
-992,9,31.668191
-990,11,31.717966
-983,18,31.797806
-992,9,31.837327
-992,9,31.877167
-991,10,31.922493
-990,11,31.971864
-983,18,32.051641
-993,8,32.088395
-985,16,32.160163
-993,8,32.196597
-992,9,32.237735
-991,10,32.282649
-985,16,32.351817
-977,24,32.454846
-982,19,32.537843
-993,8,32.575151
-986,15,32.643689
-987,14,32.706998
-980,21,32.801278
-972,29,32.935563
-992,9,32.977723
-992,9,33.020408
-989,12,33.07676
-986,15,33.146336
-991,10,33.193463
-991,10,33.240722
-982,19,33.327023
-984,17,33.404089
-981,20,33.493821
-993,8,33.530517
-985,16,33.603122
-990,11,33.653749
-993,8,33.690537
-991,10,33.735474
-985,16,33.805729
-987,14,33.865367
-988,13,33.918408
-990,11,33.964497
-993,8,33.998697
-986,15,34.063354
-988,13,34.119843
-990,11,34.168326
-990,11,34.217575
-991,10,34.263
-988,13,34.320976
-990,11,34.370621
-992,9,34.411595
-985,16,34.483444
-991,10,34.529202
-993,8,34.566033
-993,8,34.6031
-992,9,34.644022
-984,17,34.717712
-982,19,34.798383
-988,13,34.855742
-988,13,34.912523
-981,20,34.998552
-989,12,35.050549
-986,15,35.115379
-990,11,35.164061
-993,8,35.200106
-993,8,35.236211
-993,8,35.272508
-991,10,35.317502
-991,10,35.362513
-984,17,35.439067
-991,10,35.484419
-985,16,35.554818
-970,31,35.69233
-990,11,35.741311
-992,9,35.781076
-988,13,35.837112
-991,10,35.880614
-976,25,35.987794
-988,13,36.044461
-992,9,36.08427
-992,9,36.124671
-989,12,36.179098
-987,14,36.241775
-989,12,36.295084
-990,11,36.350188
-977,24,36.457231
-993,8,36.493879
-985,16,36.566681
-985,16,36.639089
-987,14,36.701506
-984,17,36.776597
-983,18,36.857176
-990,11,36.904593
-977,24,37.010389
-992,9,37.051403
-982,19,37.134905
-989,12,37.187971
-991,10,37.232739
-985,16,37.302165
-993,8,37.337661
-990,11,37.387709
-983,18,37.4685
-991,10,37.513032
-992,9,37.553378
-971,30,37.685534
-993,8,37.720582
-989,12,37.772462
-979,22,37.865694
-983,18,37.941072
-993,8,37.975809
-983,18,38.053336
-985,16,38.123977
-992,9,38.164211
-990,11,38.213387
-982,19,38.297691
-989,12,38.350627
-992,9,38.471421
-984,17,38.543018
-988,13,38.599807
-990,11,38.647051
-983,18,38.725095
-985,16,38.793926
-993,8,38.828645
-983,18,38.904582
-991,10,38.947057
-976,25,39.054349
-990,11,39.102757
-992,9,39.142975
-990,11,39.192153
-977,24,39.298702
-992,9,39.339066
-990,11,39.388828
-986,15,39.456481
-988,13,39.514497
-975,26,39.62773
-988,13,39.68638
-982,19,39.769941
-988,13,39.825988
-993,8,39.860195
-977,24,39.963584
-983,18,40.042316
-992,9,40.081567
-977,24,40.185031
-992,9,40.225071
-986,15,40.291483
-989,12,40.353011
-986,15,40.417753
-991,10,40.460597
-988,13,40.516869
-983,18,40.597587
-990,11,40.647916
-977,24,40.755274
-987,14,40.818153
-992,9,40.859495
-990,11,40.909473
-983,18,40.991053
-982,19,41.077376
-992,9,41.118997
-977,24,41.22664
-992,9,41.267264
-992,9,41.307707
-990,11,41.35705
-992,9,41.39847
-985,16,41.470582
-993,8,41.506677
-993,8,41.543515
-992,9,41.584913
-993,8,41.621228
-993,8,41.657702
-988,13,41.716086
-986,15,41.782233
-988,13,41.839821
-993,8,41.875507
-980,21,41.965691
-979,22,42.060939
-979,22,42.157408
-993,8,42.193141
-991,10,42.238014
-992,9,42.278593
-974,27,42.397391
-992,9,42.437881
-991,10,42.483483
-974,27,42.60426
-991,10,42.649358
-990,11,42.699099
-993,8,42.734845
-976,25,42.844037
-981,20,42.931174
-992,9,42.97037
-992,9,43.01026
-992,9,43.04935
-978,23,43.147526
-993,8,43.182386
-993,8,43.218189
-990,11,43.267198
-990,11,43.31605
-990,11,43.365262
-989,12,43.418708
-986,15,43.485265
-992,9,43.525746
-981,20,43.615029
-991,10,43.659921
-978,23,43.759999
-991,10,43.802721
-993,8,43.83664
-993,8,43.870664
-987,14,43.929062
-979,22,44.019567
-993,8,44.053325
-985,16,44.120347
-993,8,44.154387
-993,8,44.18908
-993,8,44.224095
-991,10,44.268842
-978,23,44.36672
-982,19,44.448942
-993,8,44.485141
-990,11,44.5357
-984,17,44.612199
-993,8,44.649194
-986,15,44.718899
-988,13,44.778769
-991,10,44.823756
-981,20,44.912808
-993,8,44.949479
-988,13,45.008136
-980,21,45.103204
-990,11,45.152437
-984,17,45.229185
-983,18,45.309832
-991,10,45.355037
-984,17,45.429037
-993,8,45.464519
-965,36,45.627413
-988,13,45.687779
-986,15,45.754066
-990,11,45.802472
-977,24,45.906682
-993,8,45.940657
-985,16,46.007249
-993,8,46.040675
-975,26,46.148973
-991,10,46.19135
-990,11,46.238951
-993,8,46.27387
-989,12,46.326933
-986,15,46.39217
-992,9,46.432161
-989,12,46.484465
-990,11,46.53267
-991,10,46.577133
-988,13,46.63473
-991,10,46.68054
-993,8,46.716758
-986,15,46.782876
-992,9,46.822345
-989,12,46.873838
-990,11,46.921489
-984,17,46.99444
-988,13,47.050577
-993,8,47.0854
-981,20,47.173207
-964,37,47.338754
-993,8,47.37474
-990,11,47.424093
-993,8,47.4605
-985,16,47.530377
-990,11,47.579098
-975,26,47.695409
-978,23,47.796046
-991,10,47.840412
-988,13,47.897665
-989,12,47.950681
-964,37,48.109335
-993,8,48.144381
-991,10,48.187824
-992,9,48.227375
-990,11,48.276044
-990,11,48.324206
-972,29,48.448363
-991,10,48.491879
-986,15,48.556126
-982,19,48.64678
-993,8,48.684702
-991,10,48.730334
-989,12,48.784605
-984,17,48.863267
-961,40,49.046635
-991,10,49.092288
-991,10,49.137575
-981,20,49.22831
-986,15,49.297214
-988,13,49.355548
-989,12,49.408944
-984,17,49.486164
-986,15,49.554283
-978,23,49.657096
-991,10,49.701431
-985,16,49.770415
-991,10,49.814603
-987,14,49.874732
-991,10,49.919039
-991,10,49.963021
-982,19,50.044914
-989,12,50.098293
-991,10,50.142695
-982,19,50.226059
-989,12,50.279025
-992,9,50.319369
-992,9,50.36009
-991,10,50.405571
-993,8,50.441314
-990,11,50.490531
-987,14,50.552403
-993,8,50.5889
-993,8,50.625651
-992,9,50.666167
-991,10,50.712117
-993,8,50.748021
-988,13,50.805357
-989,12,50.858268
-991,10,50.901901
-975,26,51.013458
-986,15,51.079383
-992,9,51.118547
-989,12,51.171454
-981,20,51.259082
-991,10,51.304013
-991,10,51.349051
-993,8,51.385598
-993,8,51.422191
-992,9,51.463012
-982,19,51.54685
-987,14,51.609885
-983,18,51.689763
-993,8,51.72614
-988,13,51.783955
-993,8,51.819591
-993,8,51.855392
-989,12,51.907883
-987,14,51.968326
-986,15,52.032378
-990,11,52.079538
-981,20,52.164823
-992,9,52.204718
-993,8,52.239912
-989,12,52.291493
-983,18,52.368078
-987,14,52.427462
-993,8,52.462451
-989,12,52.516434
-991,10,52.561151
-990,11,52.610243
-988,13,52.668249
-985,16,52.740457
-989,12,52.794022
-992,9,52.834997
-985,16,52.906099
-988,13,52.965149
-981,20,53.055181
-990,11,53.106086
-992,9,53.146933
-973,28,53.272815
-988,13,53.331121
-993,8,53.367518
-991,10,53.412746
-992,9,53.453591
-977,24,53.560426
-985,16,53.633133
-993,8,53.669237
-991,10,53.714934
-991,10,53.759546
-991,10,53.803541
-979,22,53.89869
-993,8,53.933792
-991,10,53.977438
-993,8,54.012231
-989,12,54.064013
-989,12,54.116374
-990,11,54.163817
-983,18,54.24311
-991,10,54.287671
-989,12,54.341178
-989,12,54.394041
-974,27,54.513118
-990,11,54.563933
-993,8,54.600665
-993,8,54.636887
-990,11,54.686028
-987,14,54.748434
-993,8,54.784017
-990,11,54.831981
-984,17,54.904664
-991,10,54.94767
-987,14,55.008037
-978,23,55.106831
-991,10,55.150117
-985,16,55.220452
-984,17,55.294396
-988,13,55.352075
-993,8,55.388041
-978,23,55.489483
-980,21,55.582936
-993,8,55.620126
-992,9,55.6607
-989,12,55.714468
-993,8,55.749532
-980,21,55.840028
-990,11,55.887583
-992,9,55.926775
-991,10,55.969625
-991,10,56.012382
-991,10,56.055288
-993,8,56.089848
-991,10,56.133187
-992,9,56.172737
-976,25,56.279981
-988,13,56.335692
-981,20,56.419239
-989,12,56.470917
-993,8,56.505843
-993,8,56.541385
-987,14,56.602903
-989,12,56.657193
-993,8,56.695271
-992,9,56.736208
-982,19,56.821929
-990,11,56.872517
-977,24,56.980459
-991,10,57.025937
-990,11,57.075578
-993,8,57.112059
-967,34,57.259276
-991,10,57.304428
-978,23,57.40833
-984,17,57.484529
-991,10,57.530228
-974,27,57.651639
-989,12,57.706067
-988,13,57.763801
-991,10,57.807574
-993,8,57.842488
-974,27,57.955752
-972,29,58.075517
-980,21,58.165101
-988,13,58.222165
-983,18,58.301304
-992,9,58.341736
-976,25,58.451121
-983,18,58.531505
-990,11,58.581456
-989,12,58.636025
-992,9,58.677039
-992,9,58.718593
-990,11,58.767744
-990,11,58.816722
-974,27,58.933321
-992,9,58.972121
-980,21,59.061531
-992,9,59.099708
-991,10,59.143415
-983,18,59.222469
-983,18,59.300019
-983,18,59.377874
-974,27,59.494152
-989,12,59.548238
-990,11,59.598088
-992,9,59.638953
-992,9,59.679776
-983,18,59.760692
-989,12,59.814019
-993,8,59.84952
-990,11,59.898464
-990,11,59.945993
-990,11,59.992496
-989,12,60.043074
-992,9,60.081999
-982,19,60.163411
-986,15,60.226346
-992,9,60.264814
-993,8,60.299933
-986,15,60.364994
-992,9,60.403621
-991,10,60.448087
-990,11,60.497749
-989,12,60.552645
-991,10,60.598657
-991,10,60.644591
-990,11,60.694475
-993,8,60.731659
-969,32,60.877833
-985,16,60.949391
-990,11,60.998732
-982,19,61.084176
-972,29,61.213897
-991,10,61.258972
-991,10,61.30373
-989,12,61.357723
-989,12,61.4115
