# {"t_start": 1559086634.233799, "env_id": "DeepCars-v3"} 
r,l,t
-867,134,202.612299
-716,285,203.842865
-879,122,204.378711
-985,16,204.446999
-920,81,204.780999
-915,86,205.157905
-826,175,205.950315
-563,438,207.841619
-922,79,208.182299
-373,628,210.92634
-954,47,211.127026
-977,24,211.232255
-824,177,211.998777
-697,304,213.237125
-877,124,213.769238
-627,374,215.392247
-938,63,215.666209
-980,21,215.758244
-969,32,215.898563
-784,217,216.822875
-924,77,217.161615
-427,574,219.703083
-957,44,219.895493
-560,441,221.834399
-838,163,222.540776
-639,362,224.097955
-421,580,226.612014
-984,17,226.687043
-911,90,227.076621
311,1312,232.757084
-933,68,233.055489
-942,59,233.316809
-985,16,233.390333
-920,81,233.760154
-719,282,235.003355
-852,149,235.654721
-910,91,236.051287
-708,293,237.315888
-279,722,240.461929
-944,57,240.706047
-630,371,242.340923
-888,113,242.841933
-943,58,243.094615
-882,119,243.610574
-825,176,244.374061
-666,335,245.832572
-842,159,246.5214
-959,42,246.704801
-942,59,246.955761
-987,14,247.01691
-827,174,247.762704
345,1346,253.623478
-885,116,254.130712
-787,214,255.058662
-934,67,255.349152
-512,489,257.47067
-533,468,259.515411
-912,89,259.901712
-581,420,261.714255
-911,90,262.109256
-976,25,262.21863
-767,234,263.216864
-728,273,264.386651
-836,165,265.087839
-928,73,265.413395
-883,118,265.933295
-394,607,268.539947
-913,88,268.910888
-674,327,270.344129
68,1069,274.969878
-789,212,275.886832
-381,620,278.569688
-499,502,280.712819
-814,187,281.534685
-490,511,283.75192
-946,55,283.990873
-653,348,285.497251
-352,649,288.322722
-781,220,289.261926
-934,67,289.563307
-839,162,290.276461
-846,155,290.943869
-732,269,292.112332
-830,171,292.840214
-942,59,293.09871
-884,117,293.630016
-848,153,294.299544
-521,480,296.396263
-979,22,296.493395
-945,56,296.733087
-644,357,298.298176
-606,395,300.013516
-820,181,300.775984
-954,47,300.98156
-662,339,302.480813
396,1397,308.539053
-603,398,310.275162
-746,255,311.379551
-978,23,311.479492
-855,146,312.106043
-544,457,314.082891
-981,20,314.170537
-632,369,315.785011
-760,241,316.829019
-638,363,318.431989
-770,231,319.420997
-558,443,321.328871
-883,118,321.867922
-880,121,322.391777
-694,307,323.718254
-585,416,325.514624
-741,260,326.64933
-644,357,328.187269
-880,121,328.703391
-775,226,329.702573
-659,342,331.179339
261,1262,336.646215
-778,223,337.62709
-442,559,339.840141
-478,523,342.095068
-778,223,343.0595
-920,81,343.408637
-406,595,346.018776
-697,304,347.335591
-851,150,347.98319
-610,391,349.687791
-926,75,350.013981
-919,82,350.37213
-748,253,351.469255
-657,344,352.950273
-953,48,353.16276
-760,241,354.227494
-904,97,354.648561
-885,116,355.146824
-801,200,356.013021
-985,16,356.083633
-859,142,356.682537
-964,37,356.843879
-846,155,357.527277
-830,171,358.277915
-951,50,358.495215
-891,110,358.971902
-921,80,359.317901
-895,106,359.77757
-555,446,361.703314
-765,236,362.729782
-964,37,362.887573
-794,207,363.778401
-961,40,363.949269
-868,133,364.516605
-972,29,364.638
-954,47,364.832646
-598,403,366.621568
-589,412,368.411963
-777,224,369.395923
-925,76,369.725002
-663,338,371.181508
-808,193,372.014125
-767,234,373.009572
-968,33,373.155255
-871,130,373.740602
-936,65,374.030953
-743,258,375.137383
-863,138,375.736439
-850,151,376.388075
-432,569,378.861903
-944,57,379.110556
-779,222,380.081882
-855,146,380.70299
-928,73,381.013765
-930,71,381.333513
-865,136,381.93867
-882,119,382.455962
-490,511,384.671791
-821,180,385.46093
-577,424,387.320261
-792,209,388.225218
-815,186,389.016647
-717,284,390.279721
-560,441,392.204248
-954,47,392.402421
-917,84,392.757734
-768,233,393.793647
-556,445,395.708139
-840,161,396.407164
-769,232,397.398787
-642,359,398.95959
-610,391,400.675504
-987,14,400.736784
-822,179,401.528735
-826,175,402.296988
-932,69,402.597419
-894,107,403.061946
-684,317,404.426374
-865,136,405.006521
-773,228,406.020197
-729,272,407.197938
-772,229,408.189787
-886,115,408.681268
-972,29,408.811264
-41,960,412.968496
-856,145,413.611235
-262,739,416.831199
-956,45,417.028385
-705,296,418.335942
-947,54,418.570041
-872,129,419.126122
-693,308,420.454238
-589,412,422.24153
-887,114,422.735921
-938,63,423.0103
-611,390,424.704704
-445,556,427.129615
-971,30,427.260326
-845,156,427.93484
-951,50,428.16267
-814,187,428.971283
-942,59,429.235694
-154,847,432.927797
-729,272,434.124916
