# {"t_start": 1557358652.9479482, "env_id": "DeepCars-v0"} 
r,l,t
-992,9,404.596925
-986,15,408.562389
-993,8,410.771144
-991,10,413.482393
-993,8,415.689742
-993,8,417.895836
-987,14,421.605555
-991,10,424.322774
-990,11,427.282539
-993,8,429.499777
-989,12,432.70618
-992,9,435.16134
-991,10,437.867334
-987,14,441.583067
-991,10,444.284897
-993,8,446.489877
-993,8,448.687529
-991,10,451.408328
-986,15,455.381194
-991,10,458.091194
-980,21,463.571689
-991,10,466.271552
-991,10,468.972615
-985,16,473.192068
-990,11,476.207809
-993,8,478.416402
-983,18,483.131017
-984,17,487.607536
-993,8,489.811638
-986,15,493.790372
-986,15,497.765089
-984,17,502.372629
-993,8,504.611999
-992,9,507.069034
-991,10,509.780633
-993,8,511.985363
-988,13,515.450862
-980,21,520.946993
-992,9,523.411193
-984,17,527.887854
-982,19,532.851932
-993,8,535.074273
-992,9,537.517487
-993,8,539.68871
-992,9,542.140506
-990,11,545.096743
-993,8,547.296804
-992,9,549.754992
-987,14,553.471329
-991,10,556.179621
-988,13,559.638955
-993,8,561.846569
-990,11,564.814097
-993,8,567.021107
-990,11,569.984719
-991,10,572.69815
-992,9,575.166888
-987,14,578.887749
-993,8,581.101655
-992,9,583.562367
-989,12,586.788641
-993,8,588.998149
-992,9,591.466036
-990,11,594.450658
-992,9,596.917454
-990,11,599.928816
-993,8,602.139006
-993,8,604.405997
-988,13,607.880271
-993,8,610.081472
-988,13,613.545413
-990,11,616.527731
-984,17,621.008839
-989,12,624.227116
-992,9,626.68378
-993,8,628.926487
-993,8,631.139692
-990,11,634.094501
-992,9,636.553773
-990,11,639.547157
-976,25,646.060057
-992,9,648.526819
-990,11,651.496571
-991,10,654.213174
-991,10,656.927651
-992,9,659.386703
-985,16,663.616625
-991,10,666.326345
-992,9,668.787386
-990,11,671.749791
-991,10,674.456922
-981,20,679.695662
-992,9,682.166167
-991,10,684.88495
-993,8,687.095105
-991,10,689.808909
-983,18,694.53968
-985,16,698.744739
-992,9,701.215412
-989,12,704.440788
-990,11,707.411832
-973,28,714.675312
-993,8,716.88479
-985,16,721.123098
-992,9,723.61411
-992,9,726.062753
-990,11,729.013261
-986,15,733.022874
-990,11,735.981453
-991,10,738.706991
-978,23,744.752244
-985,16,749.001504
-986,15,752.99427
-992,9,755.532531
-990,11,758.549281
-982,19,763.59126
-993,8,765.81263
-991,10,768.5319
-984,17,773.012719
-993,8,775.231739
-985,16,779.461629
-987,14,783.211437
-991,10,785.943017
-989,12,789.163644
-992,9,791.624779
-990,11,794.59437
-986,15,798.57425
-970,31,806.608649
-983,18,811.348278
-991,10,814.062702
-988,13,817.531644
-991,10,820.244138
-993,8,822.458903
-991,10,825.178242
-993,8,827.394675
-985,16,831.625605
-974,27,838.644554
-989,12,841.857968
-990,11,844.813385
-989,12,848.023731
-981,20,853.248168
-990,11,856.218421
-979,22,861.949583
-993,8,864.154251
-992,9,866.610422
-985,16,870.822256
-987,14,874.529828
-989,12,877.740134
-984,17,882.227067
-973,28,889.487309
-992,9,891.944885
-992,9,894.40117
-985,16,898.626585
-990,11,901.587193
-987,14,905.312134
-993,8,907.52801
-992,9,909.993102
-982,19,914.977816
-982,19,919.955543
-990,11,922.922372
-987,14,926.643002
-992,9,929.126519
-992,9,931.612273
-983,18,936.339333
-990,11,939.307708
-991,10,942.03169
-991,10,944.765068
-993,8,947.004409
-991,10,949.746136
-991,10,952.496479
-983,18,957.266333
-990,11,960.25888
-985,16,964.541731
-993,8,966.759671
-993,8,968.973577
-993,8,971.188818
-991,10,973.922945
-993,8,976.137031
-993,8,978.352074
-993,8,980.567806
-990,11,983.546654
-986,15,987.545125
-988,13,991.051444
-992,9,993.535578
-993,8,995.750226
-992,9,998.217349
-984,17,1002.704854
-984,17,1007.19582
-993,8,1009.417382
-991,10,1012.143126
-989,12,1015.368932
-991,10,1018.064485
-989,12,1021.279221
-992,9,1023.73917
-993,8,1025.948086
-992,9,1028.416965
-986,15,1032.404193
-991,10,1035.121751
-991,10,1037.837281
-982,19,1042.83172
-993,8,1045.045291
-985,16,1049.292001
-993,8,1051.506041
-991,10,1054.221023
-989,12,1057.439707
-992,9,1059.895552
-990,11,1062.860901
-992,9,1065.329177
-987,14,1069.054527
-993,8,1071.257382
-989,12,1074.462252
-992,9,1076.912859
-986,15,1080.872284
-990,11,1083.860473
-984,17,1088.342183
-988,13,1091.839452
-989,12,1095.055571
-991,10,1097.766618
-956,45,1109.309254
-985,16,1113.531778
-983,18,1118.308696
-991,10,1121.014168
-988,13,1124.497004
-991,10,1127.214494
-992,9,1129.674452
-993,8,1131.886773
-987,14,1135.598232
-987,14,1139.325222
-991,10,1142.057534
-983,18,1146.797089
-990,11,1149.751684
-991,10,1152.450778
-992,9,1154.93645
-992,9,1157.417334
-993,8,1159.639904
-993,8,1161.851115
-990,11,1164.856432
-981,20,1170.117902
-989,12,1173.378075
-985,16,1177.604975
-988,13,1181.072962
-983,18,1185.801385
-989,12,1189.017287
-993,8,1191.2493
-993,8,1193.45308
-978,23,1199.415209
-993,8,1201.61037
-992,9,1204.065615
-992,9,1206.5293
-989,12,1209.736369
-979,22,1215.450083
-992,9,1217.904769
-990,11,1220.865304
-987,14,1224.578223
-989,12,1227.776926
-993,8,1229.976971
-987,14,1233.687835
-993,8,1235.920974
-982,19,1240.917525
-992,9,1243.378775
-990,11,1246.335789
-983,18,1251.050644
-993,8,1253.255978
-989,12,1256.468804
-989,12,1259.696574
-993,8,1261.897281
-980,21,1267.359387
-989,12,1270.566384
-992,9,1273.015968
-992,9,1275.465634
-975,26,1282.185642
-986,15,1286.140195
-982,19,1291.094353
-989,12,1294.293848
-986,15,1298.244076
-992,9,1300.689723
-993,8,1302.880239
-991,10,1305.584368
-989,12,1308.786875
-991,10,1311.494555
-992,9,1313.945981
-990,11,1316.908682
-992,9,1319.363761
-993,8,1321.563639
-985,16,1325.764111
-992,9,1328.217968
-989,12,1331.458031
-988,13,1334.923077
-991,10,1337.620258
-983,18,1342.322687
-993,8,1344.542444
-992,9,1346.995577
-981,20,1352.2294
-985,16,1356.447717
-993,8,1358.653573
-986,15,1362.616989
-991,10,1365.328887
-993,8,1367.533965
-984,17,1372.000877
-987,14,1375.716432
-988,13,1379.176208
-993,8,1381.369758
-992,9,1383.825749
-992,9,1386.286878
-993,8,1388.491082
-992,9,1390.95853
-993,8,1393.16251
-982,19,1398.125192
-992,9,1400.570992
-990,11,1403.530598
-992,9,1405.982021
-990,11,1408.969902
-993,8,1411.190246
-989,12,1414.423519
-989,12,1417.657013
-991,10,1420.362949
-988,13,1423.830571
-986,15,1427.816163
-979,22,1433.564833
-992,9,1436.027854
-990,11,1438.987509
-991,10,1441.710944
-987,14,1445.405695
-990,11,1448.360381
-991,10,1451.066359
-993,8,1453.277234
-988,13,1456.742329
-990,11,1459.714024
-991,10,1462.424477
-993,8,1464.626582
-992,9,1467.074772
-991,10,1469.780577
-990,11,1472.743588
-988,13,1476.217617
-989,12,1479.432801
-993,8,1481.588278
-993,8,1483.789849
-993,8,1485.994555
-988,13,1489.455673
-989,12,1492.66999
-993,8,1494.872521
-982,19,1499.834931
-987,14,1503.541525
-984,17,1508.020475
-989,12,1511.232898
-991,10,1513.941393
-984,17,1518.415528
-987,14,1522.123096
-988,13,1525.585604
-993,8,1527.789943
-990,11,1530.75097
-988,13,1534.208759
-984,17,1538.682801
-969,32,1546.961637
-990,11,1549.922147
-977,24,1556.132625
-991,10,1558.839209
-984,17,1563.311481
-987,14,1567.026125
-986,15,1570.995881
-991,10,1573.701892
-991,10,1576.407979
-991,10,1579.105779
-989,12,1582.301917
-982,19,1587.261757
-987,14,1590.984199
-993,8,1593.18811
-992,9,1595.637754
-981,20,1600.870244
-992,9,1603.331953
-992,9,1605.786614
-991,10,1608.484538
-992,9,1610.937472
-988,13,1614.389626
-993,8,1616.586368
-985,16,1620.818985
-991,10,1623.517663
-989,12,1626.72669
-986,15,1630.689872
-989,12,1633.924516
-992,9,1636.382904
-992,9,1638.837374
-985,16,1643.045141
-992,9,1645.502421
-992,9,1647.956788
-993,8,1650.156552
-992,9,1652.612163
-993,8,1654.814494
-993,8,1657.020989
-987,14,1660.742533
-992,9,1663.202604
-992,9,1665.683407
-984,17,1670.158304
-993,8,1672.367298
-992,9,1674.827345
-987,14,1678.544247
-993,8,1680.745915
-990,11,1683.705508
-992,9,1686.161412
-991,10,1688.866062
-992,9,1691.317723
-986,15,1695.275431
-976,25,1701.739575
-989,12,1704.945335
-985,16,1709.176517
-989,12,1712.395666
-992,9,1714.848798
-993,8,1717.053024
-993,8,1719.254662
-991,10,1721.956163
-989,12,1725.16537
-993,8,1727.37284
-992,9,1729.826004
-981,20,1735.046192
-993,8,1737.246406
-986,15,1741.252915
-993,8,1743.480783
-989,12,1746.691643
-985,16,1750.905575
-991,10,1753.606973
-988,13,1757.097629
-993,8,1759.303846
-993,8,1761.52053
-972,29,1769.009526
-985,16,1773.235318
-987,14,1777.073672
-969,32,1785.442648
-992,9,1787.909753
-989,12,1791.120879
-991,10,1793.829914
-987,14,1797.550662
-987,14,1801.28188
-993,8,1803.494163
-992,9,1805.960689
-990,11,1808.938333
-992,9,1811.443455
-993,8,1813.644997
-988,13,1817.116259
-993,8,1819.325646
-991,10,1822.049491
-984,17,1826.531291
-989,12,1829.757171
-990,11,1832.724606
-992,9,1835.162014
-991,10,1837.846706
-990,11,1840.795846
-993,8,1843.001906
-989,12,1846.241287
-985,16,1850.444081
-990,11,1853.389737
-983,18,1858.125734
-992,9,1860.580986
-988,13,1864.031184
-988,13,1867.490741
-979,22,1873.198677
-993,8,1875.401683
-993,8,1877.596636
-987,14,1881.309328
-983,18,1886.054224
-993,8,1888.261345
-990,11,1891.248311
-993,8,1893.457471
-984,17,1897.924176
-991,10,1900.618556
-971,30,1908.310674
-993,8,1910.512009
-988,13,1913.953275
-988,13,1917.410334
-985,16,1921.607357
-993,8,1923.802567
-991,10,1926.504783
-990,11,1929.449333
-989,12,1932.649553
-993,8,1934.878747
-992,9,1937.333603
-992,9,1939.786874
-993,8,1941.987802
-984,17,1946.447043
-993,8,1948.652664
-990,11,1951.605499
-992,9,1954.053407
-989,12,1957.249469
-986,15,1961.207668
-983,18,1965.939099
-991,10,1968.645348
-992,9,1971.095333
-975,26,1977.812049
-993,8,1980.005322
-992,9,1982.449432
-989,12,1985.647984
-992,9,1988.098194
-987,14,1991.796274
-993,8,1994.004228
-991,10,1996.711947
-992,9,1999.162779
-990,11,2002.114794
-992,9,2004.561203
-990,11,2007.513151
-991,10,2010.216016
-993,8,2012.428478
-983,18,2017.13844
-978,23,2023.095126
-990,11,2026.05163
-988,13,2029.511161
-988,13,2032.967817
-993,8,2035.152608
-991,10,2037.845833
-987,14,2041.552804
-993,8,2043.749861
-993,8,2045.949293
-992,9,2048.399724
-984,17,2052.857603
-992,9,2055.308038
-989,12,2058.507627
-993,8,2060.711516
-991,10,2063.41183
-984,17,2067.868371
-986,15,2071.830827
-989,12,2075.038919
-993,8,2077.238105
-993,8,2079.43796
-992,9,2081.894813
-993,8,2084.095367
-993,8,2086.291553
-986,15,2090.243535
-984,17,2094.696358
-990,11,2097.643502
-990,11,2100.595832
-993,8,2102.794692
-993,8,2104.994173
-989,12,2108.252722
-990,11,2111.239174
-990,11,2114.195863
-982,19,2119.176951
-993,8,2121.381238
-992,9,2123.830208
-990,11,2126.782998
-993,8,2129.000791
-989,12,2132.249128
-986,15,2136.246558
-992,9,2138.706525
-991,10,2141.419846
-992,9,2143.854762
-991,10,2146.558905
-988,13,2150.013449
-992,9,2152.477754
-993,8,2154.677389
-990,11,2157.627761
-987,14,2161.335771
-991,10,2164.083829
-983,18,2168.825085
-988,13,2172.292099
-990,11,2175.24553
-986,15,2179.194267
-979,22,2185.002015
-968,33,2193.526708
-986,15,2197.596962
-993,8,2199.825109
-989,12,2203.067778
-989,12,2206.301412
-991,10,2209.006596
-980,21,2214.531086
-980,21,2220.038785
-992,9,2222.486319
-991,10,2225.199275
-993,8,2227.399086
-992,9,2229.837285
-989,12,2233.049702
-971,30,2240.783509
-990,11,2243.743482
-990,11,2246.727601
-977,24,2252.963045
-973,28,2260.23723
-988,13,2263.701947
-989,12,2266.900533
-986,15,2270.854515
-990,11,2273.805284
-988,13,2277.256264
-987,14,2280.977588
-991,10,2283.685589
-992,9,2286.180746
-991,10,2288.887307
-991,10,2291.60202
-986,15,2295.559133
-991,10,2298.26283
-985,16,2302.476262
-990,11,2305.43689
-991,10,2308.135553
-985,16,2312.344654
-993,8,2314.56048
-993,8,2316.761981
-974,27,2323.741426
-984,17,2328.211242
-991,10,2330.909578
-984,17,2335.388061
-979,22,2341.100902
-979,22,2346.805763
-993,8,2349.006039
-993,8,2351.205572
-993,8,2353.408163
-991,10,2356.129277
-989,12,2359.359037
-991,10,2362.084311
-982,19,2367.047911
-990,11,2370.016035
-988,13,2373.492377
-991,10,2376.207315
-988,13,2379.703343
-992,9,2382.166775
-993,8,2384.374581
-986,15,2388.34311
-989,12,2391.550159
-989,12,2394.771566
-989,12,2397.987937
-993,8,2400.19142
-992,9,2402.653778
-986,15,2406.630905
-989,12,2409.832452
-993,8,2412.034275
-993,8,2414.239786
-993,8,2416.453189
-993,8,2418.658368
-993,8,2420.858565
-986,15,2424.818349
-982,19,2429.787943
-991,10,2432.499235
-985,16,2436.709048
-990,11,2439.692301
-988,13,2443.150168
-987,14,2446.861926
-987,14,2450.571858
-987,14,2454.28391
-993,8,2456.484937
-992,9,2458.930898
-982,19,2464.636791
-993,8,2466.826678
-983,18,2471.524597
-992,9,2473.970657
-989,12,2477.170944
-990,11,2480.125447
-987,14,2483.82972
-993,8,2486.022575
-984,17,2490.478148
-992,9,2492.92346
-991,10,2495.657974
-991,10,2498.356611
-991,10,2501.067698
-987,14,2504.767517
-992,9,2507.258853
-991,10,2509.959424
-988,13,2513.437562
-993,8,2515.645746
-990,11,2518.593979
-992,9,2521.047806
-990,11,2523.995296
-985,16,2528.200836
-992,9,2530.65633
-993,8,2532.868128
-975,26,2539.642667
-992,9,2542.103417
-990,11,2545.062133
-988,13,2548.554655
-985,16,2552.774195
-989,12,2555.985474
-992,9,2558.434425
-992,9,2560.898549
-991,10,2563.603643
-993,8,2565.806202
-991,10,2568.501813
-990,11,2571.451578
-990,11,2574.417048
-993,8,2576.622794
-991,10,2579.323209
-988,13,2582.781854
-993,8,2584.983312
-979,22,2590.705855
-990,11,2593.653353
-982,19,2598.607619
-978,23,2604.616442
-985,16,2608.82632
-991,10,2611.526175
-988,13,2614.986661
-990,11,2617.942848
-984,17,2622.408302
-989,12,2625.610393
-993,8,2627.816484
-993,8,2630.019514
-989,12,2633.232802
-993,8,2635.440567
-993,8,2637.642311
-991,10,2640.346882
-993,8,2642.541931
-992,9,2644.993577
-978,23,2650.962764
-988,13,2654.433088
-986,15,2658.415075
-993,8,2660.62219
-989,12,2663.840671
-993,8,2666.072118
-991,10,2668.80298
-974,27,2675.816732
-991,10,2678.527666
-984,17,2682.993382
-991,10,2685.703735
-987,14,2689.403365
-992,9,2691.859086
-993,8,2694.06671
-990,11,2697.028661
-991,10,2699.730016
-992,9,2702.181612
-986,15,2706.231575
-990,11,2709.200053
-969,32,2717.502872
-993,8,2719.692615
-992,9,2722.165781
-991,10,2724.883902
-993,8,2727.095544
-985,16,2731.333259
-991,10,2734.05319
-991,10,2736.770788
-982,19,2741.745336
-982,19,2746.726624
-990,11,2749.687656
-991,10,2752.394245
-993,8,2754.573828
-993,8,2756.78147
-990,11,2759.762456
-991,10,2762.491862
-992,9,2764.978029
-984,17,2769.504526
-987,14,2773.243012
-992,9,2775.73913
-969,32,2784.006145
-992,9,2786.517504
-991,10,2789.237934
-990,11,2792.203638
-993,8,2794.415188
-991,10,2797.124959
-985,16,2801.362762
-987,14,2805.080192
-991,10,2807.790273
-992,9,2810.254554
-990,11,2813.224108
-977,24,2819.47435
-993,8,2821.688161
-989,12,2824.904861
-983,18,2829.634705
-993,8,2831.845345
-987,14,2835.572341
-993,8,2837.780986
-990,11,2840.739604
-992,9,2843.231113
-990,11,2846.198628
-991,10,2848.91674
-985,16,2853.140176
-992,9,2855.599178
-988,13,2859.070274
-989,12,2862.293905
-984,17,2866.75872
-980,21,2872.234833
-993,8,2874.445434
-993,8,2876.657663
-992,9,2879.132397
-993,8,2881.332141
-990,11,2884.296492
-993,8,2886.49846
-993,8,2888.702751
-986,15,2892.667734
-992,9,2895.117893
-992,9,2897.568242
-991,10,2900.280918
-986,15,2904.247753
-972,29,2911.737133
-993,8,2913.949957
-993,8,2916.150132
-991,10,2918.848439
-979,22,2924.564142
-982,19,2929.53877
-993,8,2931.747717
-991,10,2934.459713
-993,8,2936.66228
-978,23,2942.648412
-991,10,2945.394725
-988,13,2948.866089
-992,9,2951.323612
-984,17,2955.777746
-989,12,2958.979549
-987,14,2962.697511
-992,9,2965.153904
-988,13,2968.605779
-992,9,2971.060676
-992,9,2973.505289
-986,15,2977.464125
-993,8,2979.665436
-982,19,2984.641478
-988,13,2988.104648
-987,14,2991.840568
-977,24,2998.067719
-991,10,3000.772148
-993,8,3002.967075
-986,15,3006.945896
-985,16,3011.205091
-990,11,3014.182736
-990,11,3017.187788
-992,9,3019.650076
-992,9,3022.136534
-989,12,3025.333962
-987,14,3029.045634
-990,11,3032.036221
-970,31,3040.131722
-982,19,3045.146339
-993,8,3047.39616
-989,12,3050.602504
-982,19,3055.596894
-984,17,3060.108244
-992,9,3062.576976
-973,28,3069.873064
-991,10,3072.609689
-989,12,3075.845748
-993,8,3078.077476
-982,19,3083.088393
-991,10,3085.804819
-989,12,3089.038565
-987,14,3092.772607
-987,14,3096.486148
-991,10,3099.211972
-991,10,3101.932775
-992,9,3104.399559
-984,17,3108.898841
-989,12,3112.122389
-992,9,3114.590598
-989,12,3117.809562
-992,9,3120.266461
-992,9,3122.733814
-990,11,3125.700803
-993,8,3127.92464
-991,10,3130.646925
-989,12,3133.881683
-990,11,3136.843141
-991,10,3139.546902
-990,11,3142.509475
-989,12,3145.739028
-983,18,3150.49895
-983,18,3155.234105
-990,11,3158.202531
-990,11,3161.172355
-990,11,3164.16354
-978,23,3170.149733
-989,12,3173.33262
-993,8,3175.536993
-988,13,3179.008012
-987,14,3182.74127
-991,10,3185.4472
-972,29,3192.901239
-991,10,3195.611562
-989,12,3198.83007
-992,9,3201.292527
-990,11,3204.251866
-989,12,3207.460528
-991,10,3210.166369
-993,8,3212.367533
-987,14,3216.074838
-981,20,3221.319029
-992,9,3223.784352
-993,8,3225.993478
-992,9,3228.450518
-989,12,3231.669307
-992,9,3234.131112
-987,14,3237.844977
-989,12,3241.05104
-992,9,3243.542467
-982,19,3248.525553
-993,8,3250.738396
-991,10,3253.457892
-993,8,3255.668925
-993,8,3257.912184
-969,32,3266.207346
-986,15,3270.196795
-992,9,3272.666359
-987,14,3276.414524
-990,11,3279.382558
-991,10,3282.097259
-991,10,3284.83114
-986,15,3288.812699
-991,10,3291.529702
-983,18,3296.278771
-990,11,3299.246423
-989,12,3302.472755
-977,24,3308.742969
-979,22,3314.48423
-981,20,3319.714827
-991,10,3322.421028
-993,8,3324.635072
-982,19,3329.62379
-990,11,3332.597726
-982,19,3337.585227
-988,13,3341.056268
-976,25,3347.556493
-974,27,3354.55657
-988,13,3358.030986
-990,11,3360.993364
-989,12,3364.21445
-981,20,3369.451132
-992,9,3371.919371
-989,12,3375.138231
-992,9,3377.589904
-989,12,3380.805592
-993,8,3383.011691
-989,12,3386.227561
-992,9,3388.688711
-973,28,3395.947921
-993,8,3398.163209
-991,10,3400.881755
-992,9,3403.312147
-973,28,3410.552581
-990,11,3413.512231
-987,14,3417.234139
-991,10,3419.943746
-993,8,3422.155287
-983,18,3426.877264
-991,10,3429.581329
-989,12,3432.793072
-992,9,3435.244546
-992,9,3437.693092
-981,20,3442.917334
-991,10,3445.632412
-974,27,3452.616842
-986,15,3456.595625
-993,8,3458.805203
-993,8,3461.009
-982,19,3465.992985
-990,11,3468.945053
-982,19,3473.926147
-977,24,3480.161569
-991,10,3482.838844
-990,11,3485.795561
-993,8,3487.99652
-993,8,3490.200611
-983,18,3494.921916
-985,16,3499.140578
-989,12,3502.342391
-991,10,3505.049994
-980,21,3510.523655
-990,11,3513.481649
-992,9,3515.94158
-984,17,3520.40867
-986,15,3524.355484
-991,10,3527.079015
-993,8,3529.321919
-992,9,3531.790776
-991,10,3534.507636
-993,8,3536.726094
-990,11,3539.693459
-991,10,3542.412689
-993,8,3544.621526
-991,10,3547.324739
-992,9,3549.788756
-987,14,3553.525109
-991,10,3556.246708
-993,8,3558.464611
-982,19,3563.495515
-981,20,3568.756088
-993,8,3570.972534
-992,9,3573.437574
-992,9,3575.901591
-989,12,3579.151104
-991,10,3581.866373
-993,8,3584.069442
-993,8,3586.277508
-993,8,3588.523619
-991,10,3591.24296
-993,8,3593.451893
-992,9,3595.918141
-989,12,3599.138619
-993,8,3601.350382
-977,24,3607.596341
-993,8,3609.798395
-985,16,3614.021699
-993,8,3616.232701
-993,8,3618.449146
-992,9,3620.906731
-979,22,3626.666097
-992,9,3629.15252
-993,8,3631.361433
-988,13,3634.851179
-990,11,3637.810034
-993,8,3640.013024
-984,17,3644.493231
-992,9,3646.981994
-993,8,3649.201224
-990,11,3652.170944
-988,13,3655.651192
-989,12,3658.875535
-993,8,3661.092053
-989,12,3664.332464
-986,15,3668.344773
-992,9,3670.798362
-981,20,3676.034021
-984,17,3680.513654
-991,10,3683.222602
-989,12,3686.440799
-991,10,3689.152744
-989,12,3692.371355
-990,11,3695.351387
-993,8,3697.560824
-990,11,3700.521642
-993,8,3702.727434
-992,9,3705.187326
-988,13,3708.655863
-980,21,3714.143336
-992,9,3716.614627
-980,21,3722.09534
-993,8,3724.301493
-993,8,3726.505297
-991,10,3729.216706
-980,21,3734.704615
-992,9,3737.157288
-993,8,3739.356879
-991,10,3742.067986
-992,9,3744.522123
-992,9,3746.973475
-982,19,3751.93939
-993,8,3754.140027
-992,9,3756.660137
-989,12,3759.874865
-985,16,3764.092159
-987,14,3767.803043
-988,13,3771.256893
-986,15,3775.218122
-981,20,3780.438932
-980,21,3785.905663
-990,11,3788.866318
-992,9,3791.340233
-991,10,3794.071074
-992,9,3796.537774
-992,9,3798.990737
-990,11,3801.954447
-980,21,3807.425487
-986,15,3811.376821
-989,12,3814.576844
-993,8,3816.769638
-990,11,3819.711377
-993,8,3821.901828
-992,9,3824.350873
-993,8,3826.545904
-988,13,3829.994915
-985,16,3834.202956
-990,11,3837.158919
-992,9,3839.606165
-990,11,3842.554034
-987,14,3846.259711
-993,8,3848.456226
-983,18,3853.174157
-991,10,3855.893166
-985,16,3860.105557
-987,14,3863.812581
-989,12,3867.013436
-993,8,3869.216209
-993,8,3871.41025
-988,13,3874.860848
-986,15,3878.816361
-991,10,3881.514059
-993,8,3883.719503
-991,10,3886.432986
-986,15,3890.388498
-991,10,3893.092575
-993,8,3895.291051
-991,10,3897.992632
-992,9,3900.43711
-993,8,3902.63136
-990,11,3905.572811
-980,21,3911.027493
-988,13,3914.477841
-993,8,3916.680589
-988,13,3920.13305
-992,9,3922.577979
-986,15,3926.538708
-986,15,3930.492992
-991,10,3933.188435
-991,10,3935.870206
-993,8,3938.062478
-986,15,3942.014019
-993,8,3944.209492
-982,19,3949.156712
-993,8,3951.350794
-989,12,3954.550139
-952,49,3967.044014
-990,11,3969.997059
-993,8,3972.191087
-993,8,3974.389308
-989,12,3977.596704
-992,9,3980.043992
-987,14,3983.758407
-984,17,3988.223115
-988,13,3991.705033
-993,8,3993.907918
-988,13,3997.369411
-988,13,4000.849914
