# {"t_start": 1558657048.9097114, "env_id": "DeepCars-v2"} 
r,l,t
-98,3,2.415995
-95,6,2.445805
-97,4,2.466057
-92,9,2.510828
-97,4,2.530822
-98,3,2.545999
-98,3,2.560909
-91,10,2.610753
-93,8,2.651083
-96,5,2.676154
-98,3,2.691534
-96,5,2.716733
-91,10,2.766349
-96,5,2.792074
-92,9,2.836594
-93,8,2.877096
-98,3,2.892213
-91,10,2.94171
-98,3,2.957243
-96,5,2.982135
-95,6,3.011797
-97,4,3.03214
-96,5,3.057506
-95,6,3.087907
-88,13,3.152707
-97,4,3.17281
-98,3,3.187924
-97,4,3.208078
-86,15,3.282715
-92,9,3.327883
-90,11,3.382282
-91,10,3.431867
-98,3,3.447319
-98,3,3.462821
-94,7,3.497432
-92,9,3.541167
-96,5,3.566797
-98,3,3.583113
-93,8,3.623219
-95,6,3.653839
-97,4,3.673734
-94,7,3.708841
-85,16,3.786981
-98,3,3.802134
-93,8,3.842149
-93,8,3.881915
-83,18,3.971526
-90,11,4.027841
-83,18,4.119303
-95,6,4.150951
-94,7,4.186342
-90,11,4.241203
-98,3,4.257316
-93,8,4.297971
-96,5,4.32353
-95,6,4.353656
-97,4,4.374068
-94,7,4.409319
-98,3,4.424825
-97,4,4.445286
-95,6,4.477374
-96,5,4.502705
-98,3,4.518694
-98,3,4.534294
-92,9,4.579951
-98,3,4.595548
-96,5,4.621371
-97,4,4.641662
-97,4,4.662133
-94,7,4.697349
-96,5,4.722597
-98,3,4.738297
-84,17,4.822994
-90,11,4.878862
-94,7,4.913773
-97,4,4.934125
-82,19,5.028626
-97,4,5.048797
-96,5,5.074005
-98,3,5.089127
-98,3,5.104569
-85,16,5.185092
-97,4,5.206127
-94,7,5.24121
-94,7,5.277155
-98,3,5.293252
-95,6,5.323852
-90,11,5.378975
-98,3,5.394245
-92,9,5.43912
-93,8,5.478975
-98,3,5.494222
-94,7,5.529165
-89,12,5.588664
-96,5,5.613365
-96,5,5.638703
-94,7,5.673932
-96,5,5.698855
-98,3,5.714136
-92,9,5.758901
-96,5,5.783824
-95,6,5.81455
-97,4,5.834996
-98,3,5.850031
-92,9,5.894726
-98,3,5.909891
-96,5,5.935376
-87,14,6.005015
-96,5,6.031373
-98,3,6.046821
-88,13,6.112423
-98,3,6.127311
-87,14,6.198525
-97,4,6.21907
-95,6,6.249282
-87,14,6.32025
-98,3,6.335838
-97,4,6.356105
-85,16,6.436349
-73,28,6.575101
-86,15,6.649774
-95,6,6.680062
-95,6,6.7104
-88,13,6.775622
-94,7,6.810976
-96,5,6.83637
-96,5,6.861737
-87,14,6.931608
-98,3,6.947299
-92,9,6.992046
-97,4,7.012482
-96,5,7.039443
-93,8,7.079927
-84,17,7.164846
-96,5,7.190025
-97,4,7.210211
-97,4,7.230743
-96,5,7.255921
-97,4,7.27604
-98,3,7.291241
-98,3,7.306059
-98,3,7.321359
-94,7,7.357176
-89,12,7.416884
-95,6,7.446898
-95,6,7.477833
-98,3,7.492974
-95,6,7.521276
-85,16,7.596612
-84,17,7.675979
-85,16,7.749625
-95,6,7.777436
-88,13,7.8363
-96,5,7.859625
-96,5,7.8826
-96,5,7.905507
-87,14,7.972058
-92,9,8.014117
-96,5,8.037617
-94,7,8.070176
-82,19,8.158106
-87,14,8.224008
-93,8,8.261253
-93,8,8.298762
-91,10,8.345567
-82,19,8.433769
-96,5,8.457571
-97,4,8.476847
-91,10,8.522985
-91,10,8.569066
-94,7,8.602188
-95,6,8.629891
-78,23,8.735406
-98,3,8.749356
-89,12,8.803353
-85,16,8.877119
-96,5,8.900521
-97,4,8.918835
-96,5,8.941311
-96,5,8.964143
-91,10,9.009995
-98,3,9.024077
-97,4,9.042317
-92,9,9.083414
-94,7,9.115411
-97,4,9.133936
-96,5,9.156714
-82,19,9.24344
-94,7,9.275582
-88,13,9.335802
-95,6,9.36363
-95,6,9.391251
-95,6,9.418826
-91,10,9.464346
-79,22,9.564538
-82,19,9.650537
-88,13,9.710202
-98,3,9.72435
-81,20,9.815175
-98,3,9.829189
-97,4,9.847121
-97,4,9.865454
-97,4,9.884017
-98,3,9.898019
-98,3,9.911907
-93,8,9.949003
-92,9,9.989958
-88,13,10.049177
-92,9,10.089969
-96,5,10.1133
-93,8,10.150401
-98,3,10.164306
-87,14,10.227879
-94,7,10.259855
-95,6,10.287432
-95,6,10.31512
-97,4,10.333486
-92,9,10.374546
-84,17,10.452295
-90,11,10.502309
-94,7,10.534087
-86,15,10.601677
-92,9,10.642837
-91,10,10.688375
-97,4,10.706567
-95,6,10.734229
-98,3,10.747944
-96,5,10.770893
-96,5,10.793901
-95,6,10.8214
-93,8,10.85748
-82,19,10.944145
-88,13,11.002906
-89,12,11.057004
-92,9,11.098002
-92,9,11.13903
-89,12,11.194236
-98,3,11.208624
-95,6,11.23586
-90,11,11.28628
-97,4,11.30529
-98,3,11.319342
-98,3,11.333528
-94,7,11.366094
-98,3,11.380375
-98,3,11.394485
-96,5,11.417181
-96,5,11.440103
-95,6,11.468311
-94,7,11.500941
-95,6,11.528813
-98,3,11.542957
-91,10,11.590091
-96,5,11.613042
-89,12,11.668175
-96,5,11.691427
-98,3,11.705938
-94,7,11.738557
-98,3,11.75255
-97,4,11.771165
-98,3,11.785594
-93,8,11.822442
-92,9,11.863431
-97,4,11.881947
-93,8,11.918965
-98,3,11.933031
-88,13,11.992213
-98,3,12.007048
-98,3,12.021003
-96,5,12.044083
-68,33,12.208678
-98,3,12.223567
-98,3,12.237538
-98,3,12.251705
-95,6,12.279627
-91,10,12.32617
-98,3,12.34067
-85,16,12.413876
-96,5,12.436917
-95,6,12.464911
-90,11,12.516215
-92,9,12.55741
-98,3,12.571563
-93,8,12.608402
-95,6,12.636094
-97,4,12.654831
-98,3,12.668749
-92,9,12.710113
-96,5,12.733559
-96,5,12.756345
-91,10,12.801873
-98,3,12.816341
-81,20,12.906334
-91,10,12.952003
-84,17,13.030226
-92,9,13.070788
-92,9,13.111396
-94,7,13.143345
-98,3,13.157849
-85,16,13.229961
-91,10,13.275741
-95,6,13.303405
-93,8,13.339972
-97,4,13.358494
-98,3,13.372409
-97,4,13.39063
-98,3,13.404828
-94,7,13.436981
-85,16,13.511644
-94,7,13.543589
-95,6,13.57125
-93,8,13.616089
-97,4,13.634505
-95,6,13.661975
-88,13,13.721266
-96,5,13.74421
-92,9,13.784346
-98,3,13.798416
-94,7,13.830238
-96,5,13.853187
-94,7,13.884688
-94,7,13.915558
-93,8,13.951223
-95,6,13.978826
-94,7,14.009865
-90,11,14.059766
-86,15,14.12743
-90,11,14.176653
-87,14,14.240167
-97,4,14.258779
-97,4,14.277047
-93,8,14.313357
-94,7,14.346267
-94,7,14.377799
-98,3,14.391425
-97,4,14.40981
-83,18,14.494125
-98,3,14.507969
-95,6,14.535233
-97,4,14.553726
-94,7,14.585435
-97,4,14.603239
-97,4,14.621637
-98,3,14.635445
-93,8,14.670703
-98,3,14.684942
-92,9,14.725476
-95,6,14.752831
-93,8,14.789425
-97,4,14.807418
-79,22,14.906027
-95,6,14.932967
-75,26,15.048677
-95,6,15.075086
-97,4,15.093442
-98,3,15.10673
-97,4,15.124842
-97,4,15.143157
-97,4,15.161031
-91,10,15.205283
-98,3,15.228132
-97,4,15.246322
-97,4,15.264714
-95,6,15.292106
-97,4,15.311944
-92,9,15.352332
-94,7,15.384029
-95,6,15.411896
-86,15,15.477579
-91,10,15.522846
-98,3,15.53669
-70,31,15.673247
-94,7,15.70523
-89,12,15.758684
-97,4,15.777248
-97,4,15.795713
-84,17,15.870721
-97,4,15.888736
-96,5,15.911632
-96,5,15.934293
-94,7,15.966084
-95,6,15.992717
-87,14,16.055726
-94,7,16.086817
-80,21,16.177078
-78,23,16.277211
-97,4,16.295085
-98,3,16.309041
-97,4,16.326833
-94,7,16.358425
-92,9,16.397537
-91,10,16.442765
-93,8,16.478822
-96,5,16.501374
-98,3,16.515329
-98,3,16.528953
-94,7,16.560366
-83,18,16.642188
-94,7,16.673798
-94,7,16.706935
-96,5,16.730463
-87,14,16.794378
-92,9,16.83519
-97,4,16.853351
-97,4,16.871045
-92,9,16.911553
-98,3,16.925215
-86,15,16.992279
-98,3,17.005828
-91,10,17.050919
-92,9,17.092223
-92,9,17.132636
-94,7,17.164855
-97,4,17.183321
-98,3,17.197062
-85,16,17.273013
-90,11,17.325346
-97,4,17.343734
-97,4,17.361681
-95,6,17.388858
-93,8,17.425457
-90,11,17.475495
-98,3,17.489343
-96,5,17.51166
-98,3,17.525514
-93,8,17.562042
-97,4,17.580311
-93,8,17.616405
-98,3,17.630311
-90,11,17.680236
-97,4,17.698902
-90,11,17.748744
-92,9,17.790188
-92,9,17.831253
-97,4,17.850001
-97,4,17.868521
-90,11,17.918397
-98,3,17.932344
-85,16,18.005252
-98,3,18.019476
-91,10,18.065238
-96,5,18.088423
-96,5,18.111464
-84,17,18.188741
-89,12,18.243139
-91,10,18.287964
-90,11,18.337729
-98,3,18.351707
-88,13,18.41042
-98,3,18.42449
-91,10,18.469904
-96,5,18.492326
-92,9,18.53225
-97,4,18.550678
-92,9,18.590784
-98,3,18.604671
-90,11,18.654111
-98,3,18.667362
-96,5,18.690443
-94,7,18.721802
-94,7,18.753536
-97,4,18.772003
-96,5,18.79831
-85,16,18.8708
-92,9,18.912391
-93,8,18.949077
-91,10,18.994938
-98,3,19.008881
-97,4,19.026712
-98,3,19.040431
-98,3,19.054601
-94,7,19.087348
-96,5,19.110363
-96,5,19.132803
-92,9,19.172806
-91,10,19.217794
-96,5,19.240213
-95,6,19.266642
-98,3,19.2802
-95,6,19.307312
-90,11,19.355765
-98,3,19.369538
-98,3,19.383086
-97,4,19.400936
-87,14,19.46248
-92,9,19.502093
-91,10,19.546136
-95,6,19.572744
-96,5,19.594892
-95,6,19.621807
-98,3,19.63538
-89,12,19.688146
-91,10,19.732557
-80,21,19.824581
-97,4,19.842282
-95,6,19.869152
-90,11,19.917386
-91,10,19.961741
-86,15,20.028787
-93,8,20.064991
-98,3,20.079023
-85,16,20.149631
-77,24,20.25719
-97,4,20.275101
-84,17,20.349399
-96,5,20.371881
-77,24,20.480024
-98,3,20.49376
-96,5,20.516102
-97,4,20.534229
-89,12,20.588039
-92,9,20.628556
-97,4,20.646431
-85,16,20.71936
-94,7,20.751624
-92,9,20.79244
-98,3,20.807561
-97,4,20.825966
-97,4,20.844854
-98,3,20.858513
-95,6,20.88536
-88,13,20.942971
-96,5,20.966093
-98,3,20.978862
-92,9,21.019968
-96,5,21.043139
-98,3,21.056871
-94,7,21.08849
-96,5,21.11157
-98,3,21.124891
-89,12,21.176453
-95,6,21.201486
-97,4,21.219162
-82,19,21.298914
-92,9,21.337601
-98,3,21.350882
-83,18,21.426522
-94,7,21.45632
-92,9,21.493794
-95,6,21.524084
-98,3,21.537044
-94,7,21.566985
-95,6,21.592665
-94,7,21.622681
-97,4,21.640524
-96,5,21.662441
-83,18,21.737162
-77,24,21.840095
-98,3,21.853714
-96,5,21.875359
-95,6,21.901592
-98,3,21.915224
-90,11,21.961688
-96,5,21.98357
-94,7,22.013385
-98,3,22.0268
-97,4,22.044427
-98,3,22.05797
-98,3,22.071426
-96,5,22.093453
-98,3,22.107285
-98,3,22.121274
-91,10,22.165568
-86,15,22.231245
-98,3,22.245181
-96,5,22.267421
-97,4,22.285863
-76,25,22.3946
-98,3,22.408767
-98,3,22.422682
-82,19,22.505517
-86,15,22.570728
-98,3,22.584425
-94,7,22.616089
-95,6,22.64303
-94,7,22.673542
-89,12,22.726426
-83,18,22.806543
-85,16,22.876357
-91,10,22.920122
-94,7,22.950484
-97,4,22.968473
-95,6,22.995524
-92,9,23.035518
-95,6,23.062588
-92,9,23.102129
-85,16,23.173046
-98,3,23.186948
-93,8,23.222325
-94,7,23.253086
-97,4,23.270245
-98,3,23.283494
-86,15,23.348902
-89,12,23.400889
-81,20,23.488618
-85,16,23.558628
-86,15,23.624413
-98,3,23.638141
-98,3,23.651617
-90,11,23.699639
-93,8,23.735698
-93,8,23.771276
-83,18,23.849388
-89,12,23.902198
-78,23,24.003311
-81,20,24.092571
-87,14,24.15421
-96,5,24.177072
-91,10,24.221783
-96,5,24.245714
-98,3,24.260187
-94,7,24.291434
-96,5,24.314344
-98,3,24.328351
-97,4,24.34617
-93,8,24.382372
-91,10,24.425007
-98,3,24.438406
-81,20,24.530381
-94,7,24.560365
-87,14,24.621493
-92,9,24.661957
-85,16,24.732798
-98,3,24.746181
-87,14,24.808211
-95,6,24.835322
-91,10,24.880438
-98,3,24.894239
-96,5,24.916856
-95,6,24.943687
-89,12,24.997205
-94,7,25.028432
-96,5,25.051304
-94,7,25.082931
-89,12,25.136717
-88,13,25.195306
-96,5,25.217667
-98,3,25.231761
-81,20,25.320837
-91,10,25.365904
-80,21,25.459238
-85,16,25.530843
-87,14,25.592705
-97,4,25.610909
-96,5,25.633537
-90,11,25.682766
-93,8,25.718946
-94,7,25.750484
-86,15,25.817926
-87,14,25.879828
-98,3,25.893572
-94,7,25.924912
-89,12,25.978607
-90,11,26.028323
-90,11,26.077432
-89,12,26.131308
-93,8,26.167703
-97,4,26.185388
-92,9,26.22529
-97,4,26.243377
-96,5,26.265939
-94,7,26.297422
-90,11,26.347178
-96,5,26.371687
-87,14,26.433655
-78,23,26.534435
-92,9,26.573751
-90,11,26.622648
-97,4,26.640595
-94,7,26.671514
-98,3,26.684474
-97,4,26.701764
-82,19,26.793475
-97,4,26.812105
-92,9,26.851251
-94,7,26.882194
-88,13,26.939325
-94,7,26.970387
-89,12,27.022641
-98,3,27.035934
-89,12,27.089017
-95,6,27.115535
-98,3,27.129399
-90,11,27.177698
-95,6,27.204813
-98,3,27.218571
-97,4,27.236678
-95,6,27.263521
-97,4,27.281349
-96,5,27.304352
-95,6,27.331563
-97,4,27.349515
-87,14,27.411615
-89,12,27.463882
-93,8,27.499142
-93,8,27.533611
-89,12,27.585659
-91,10,27.628674
-98,3,27.641915
-92,9,27.681724
-98,3,27.695635
-98,3,27.709166
-90,11,27.759018
-96,5,27.781561
-97,4,27.799726
-85,16,27.868674
-93,8,27.903913
-84,17,27.978251
-97,4,27.995799
-89,12,28.050226
-98,3,28.063882
-88,13,28.120865
-98,3,28.134498
-97,4,28.152495
-98,3,28.165965
-93,8,28.201883
-96,5,28.224314
-92,9,28.26406
-96,5,28.286134
-88,13,28.34295
-88,13,28.399774
-90,11,28.448804
-88,13,28.507016
-96,5,28.529628
-96,5,28.551715
-97,4,28.569562
-97,4,28.587425
-83,18,28.667394
-89,12,28.721189
-89,12,28.775062
-98,3,28.788657
-92,9,28.829378
-97,4,28.847413
-96,5,28.870433
-98,3,28.883736
-94,7,28.91536
-98,3,28.929239
-93,8,28.965121
-95,6,28.991786
-97,4,29.009818
-73,28,29.134517
-90,11,29.184218
-92,9,29.22529
-78,23,29.327694
-93,8,29.363661
-95,6,29.390519
-98,3,29.404276
-85,16,29.47576
-96,5,29.498412
-98,3,29.512205
-98,3,29.525652
-98,3,29.539453
-86,15,29.605116
-98,3,29.619036
-88,13,29.67664
-96,5,29.699393
-98,3,29.713014
-85,16,29.784122
-87,14,29.846804
-94,7,29.877879
-87,14,29.939265
-96,5,29.961349
-91,10,30.006157
-90,11,30.055197
-89,12,30.109784
-91,10,30.155359
-97,4,30.173314
-96,5,30.195832
-91,10,30.24088
-96,5,30.263522
-95,6,30.29068
-97,4,30.308699
-95,6,30.335238
-98,3,30.349387
-97,4,30.367428
-95,6,30.394845
-94,7,30.426506
-94,7,30.458504
-96,5,30.481436
-93,8,30.517499
-80,21,30.610808
-85,16,30.681809
-97,4,30.699903
-92,9,30.739427
-98,3,30.75273
-89,12,30.806348
-88,13,30.864722
-92,9,30.904521
-96,5,30.926573
-96,5,30.949006
-98,3,30.962387
-97,4,30.980679
-97,4,30.998281
-98,3,31.012
-72,29,31.136778
-97,4,31.154361
-98,3,31.1679
-98,3,31.181709
-92,9,31.220861
-94,7,31.252081
-93,8,31.287174
-94,7,31.317836
-90,11,31.366002
-95,6,31.392835
-93,8,31.429571
-87,14,31.491959
-87,14,31.553938
-98,3,31.567517
-96,5,31.590165
-96,5,31.61219
-97,4,31.629482
-84,17,31.702561
-90,11,31.750057
-97,4,31.767417
-91,10,31.810315
-98,3,31.823811
-98,3,31.837284
-94,7,31.867207
-95,6,31.893776
-98,3,31.907154
-96,5,31.929902
-98,3,31.943738
-97,4,31.961994
-98,3,31.976386
-94,7,32.007386
-97,4,32.025402
-93,8,32.060768
-97,4,32.078932
-94,7,32.110345
-93,8,32.144612
-97,4,32.162776
-91,10,32.207469
-91,10,32.251597
-96,5,32.274532
-97,4,32.292546
-80,21,32.384768
-98,3,32.398321
-92,9,32.438606
-93,8,32.474496
-94,7,32.50656
-86,15,32.574237
-97,4,32.592314
-92,9,32.632301
-97,4,32.650559
-98,3,32.664104
-95,6,32.690458
-96,5,32.712593
-98,3,32.725724
-92,9,32.765562
-97,4,32.784322
-97,4,32.802684
-97,4,32.820782
-97,4,32.839351
-94,7,32.870567
-93,8,32.906759
-98,3,32.920587
-89,12,32.974354
-98,3,32.988372
-98,3,33.001915
-94,7,33.033114
-94,7,33.064415
-95,6,33.091954
-97,4,33.110576
-73,28,33.236428
-91,10,33.281543
-96,5,33.303856
-96,5,33.32617
-95,6,33.352349
-98,3,33.365581
-98,3,33.379268
-98,3,33.392682
-93,8,33.428089
-98,3,33.44161
-97,4,33.45925
-98,3,33.47305
-98,3,33.486772
-87,14,33.549078
-98,3,33.56258
-87,14,33.625086
-95,6,33.651733
-98,3,33.665677
-90,11,33.714803
-97,4,33.732879
-86,15,33.798465
-97,4,33.816485
-95,6,33.843134
-96,5,33.865317
-98,3,33.879394
-82,19,33.963021
-96,5,33.98539
-83,18,34.065373
-97,4,34.083776
-91,10,34.128217
-95,6,34.155242
-92,9,34.202857
-94,7,34.23512
-87,14,34.297409
-80,21,34.391206
-79,22,34.499554
-96,5,34.52184
-96,5,34.544283
-96,5,34.566831
-98,3,34.580657
-91,10,34.625388
-95,6,34.652178
-94,7,34.683597
-86,15,34.749824
-96,5,34.772303
-86,15,34.837498
-95,6,34.863893
-97,4,34.881629
-96,5,34.903646
-90,11,34.951834
-96,5,34.974419
-97,4,34.992631
-92,9,35.032374
-98,3,35.04619
-98,3,35.060216
-97,4,35.078192
-88,13,35.136137
-91,10,35.179925
-98,3,35.193825
-93,8,35.229391
-91,10,35.273636
-96,5,35.29559
-78,23,35.396384
-96,5,35.418312
-88,13,35.475314
-98,3,35.489175
-98,3,35.502535
-94,7,35.533573
-86,15,35.599649
-95,6,35.626931
-93,8,35.662724
-86,15,35.728297
-98,3,35.741894
-95,6,35.767599
-98,3,35.781368
-91,10,35.823772
-96,5,35.845469
-90,11,35.89312
-92,9,35.93218
-86,15,35.996807
-97,4,36.015069
-86,15,36.081114
-76,25,36.190563
-96,5,36.213199
-94,7,36.244453
-83,18,36.32274
-92,9,36.362455
-90,11,36.411
-92,9,36.451787
-97,4,36.470217
-94,7,36.502197
-92,9,36.542308
-83,18,36.623338
-98,3,36.637211
-98,3,36.651064
-86,15,36.718064
-93,8,36.754205
-74,27,36.874009
-97,4,36.891828
-95,6,36.91855
-94,7,36.949534
-89,12,37.003216
-84,17,37.077949
-98,3,37.091603
-98,3,37.105386
-95,6,37.131762
-96,5,37.154165
-89,12,37.207398
-90,11,37.256864
-91,10,37.301415
-93,8,37.337137
-98,3,37.35075
-88,13,37.408983
-85,16,37.479916
-95,6,37.507214
-95,6,37.53382
-97,4,37.551571
-98,3,37.565216
-88,13,37.622324
-88,13,37.680526
-80,21,37.77307
-83,18,37.852708
-91,10,37.896581
-96,5,37.919116
-95,6,37.94561
-93,8,37.981244
-88,13,38.038399
-88,13,38.09576
-95,6,38.122745
-87,14,38.184884
-96,5,38.207566
-93,8,38.243409
-98,3,38.256959
-90,11,38.305408
-97,4,38.323581
-98,3,38.337113
-97,4,38.355043
-98,3,38.368517
-98,3,38.381906
-92,9,38.422218
-97,4,38.440209
-98,3,38.454214
-92,9,38.494904
-98,3,38.508252
-83,18,38.587215
-89,12,38.640681
-98,3,38.65457
-75,26,38.770829
-97,4,38.789169
-91,10,38.834322
-92,9,38.874199
-94,7,38.905432
-95,6,38.932106
-85,16,39.001981
-86,15,39.067408
-66,35,39.218091
-98,3,39.231866
-93,8,39.267278
-86,15,39.333071
-96,5,39.35441
-94,7,39.385251
-98,3,39.399183
-94,7,39.42963
-95,6,39.455977
-97,4,39.473984
-85,16,39.542886
-89,12,39.595596
-95,6,39.622921
-81,20,39.710286
-83,18,39.788214
-88,13,39.844456
-97,4,39.862107
-97,4,39.879045
-95,6,39.905242
-97,4,39.923088
-98,3,39.936472
-98,3,39.9502
-93,8,39.985867
-94,7,40.016082
-85,16,40.08657
-95,6,40.113116
-92,9,40.151606
-89,12,40.203015
-96,5,40.225485
-85,16,40.293878
-95,6,40.321165
-94,7,40.352005
-50,51,40.579843
-97,4,40.598301
-90,11,40.647909
-87,14,40.710696
-97,4,40.729005
-94,7,40.761332
-90,11,40.810419
-90,11,40.859527
-98,3,40.872844
-87,14,40.933897
-88,13,40.990969
-79,22,41.087028
-92,9,41.127234
-93,8,41.162661
-76,25,41.272959
-94,7,41.304054
-87,14,41.366014
-95,6,41.392615
-91,10,41.437645
-97,4,41.455797
-95,6,41.482526
-86,15,41.548575
-96,5,41.570834
-75,26,41.685498
-95,6,41.712087
-95,6,41.738658
-89,12,41.791673
-91,10,41.835088
-96,5,41.857883
-97,4,41.875542
-97,4,41.89308
-96,5,41.9153
-98,3,41.92912
-90,11,41.977138
-97,4,41.995073
-89,12,42.047742
-84,17,42.1222
-94,7,42.15304
-98,3,42.16655
-98,3,42.180081
-68,33,42.325316
-89,12,42.379474
-95,6,42.40642
-96,5,42.429637
-91,10,42.475357
-94,7,42.507244
-90,11,42.556789
-96,5,42.579464
-97,4,42.597121
-94,7,42.628848
-97,4,42.647146
-94,7,42.678122
-95,6,42.70511
-90,11,42.754104
-84,17,42.829435
-92,9,42.869835
-65,36,43.026992
-91,10,43.069961
-96,5,43.092505
-96,5,43.114763
-82,19,43.197221
-94,7,43.228188
-86,15,43.293743
-98,3,43.30724
-95,6,43.733395
-98,3,43.747467
-90,11,43.797426
-98,3,43.811447
-97,4,43.829573
-94,7,43.860651
-98,3,43.874215
-94,7,43.905041
-79,22,44.001721
-97,4,44.020236
-88,13,44.077548
-93,8,44.113274
-91,10,44.156204
-89,12,44.208919
-92,9,44.248972
-95,6,44.276451
-98,3,44.290369
-96,5,44.312927
-98,3,44.326678
-95,6,44.353176
-50,51,44.58132
-97,4,44.599893
-97,4,44.618349
-90,11,44.667584
-94,7,44.698507
-90,11,44.747496
-83,18,44.827466
-98,3,44.841217
-94,7,44.87295
-60,41,45.054276
-98,3,45.06785
-90,11,45.117299
-83,18,45.197653
-74,27,45.317517
-80,21,45.411756
-96,5,45.434139
-92,9,45.475181
-93,8,45.511303
-97,4,45.529626
-94,7,45.560863
-78,23,45.663823
-88,13,45.721541
-85,16,45.791761
-95,6,45.818708
-96,5,45.841054
-92,9,45.881064
-94,7,45.912386
-94,7,45.944184
-81,20,46.032454
-94,7,46.063783
-83,18,46.14254
-97,4,46.160465
-96,5,46.182656
-95,6,46.209039
-93,8,46.244459
-94,7,46.275185
-97,4,46.29345
-91,10,46.337382
-88,13,46.393721
-98,3,46.407272
-88,13,46.464626
-93,8,46.500444
-89,12,46.553347
-83,18,46.633247
-98,3,46.647079
-81,20,46.735734
-82,19,46.819718
-85,16,46.890448
-76,25,47.000546
-96,5,47.031954
-85,16,47.102933
-94,7,47.133971
-96,5,47.15631
-89,12,47.208734
-84,17,47.283466
-93,8,47.318416
-97,4,47.336377
-96,5,47.358618
-95,6,47.385996
-86,15,47.451811
-90,11,47.500541
-98,3,47.514279
-88,13,47.571897
-96,5,47.594649
-84,17,47.669651
-75,26,47.784923
-97,4,47.802798
-80,21,47.893573
-87,14,47.95541
-98,3,47.969364
-98,3,47.983052
-92,9,48.178049
-96,5,48.199503
-98,3,48.212767
-95,6,48.239532
-98,3,48.253242
-91,10,48.296989
-93,8,48.33255
-93,8,48.367992
-97,4,48.386046
-95,6,48.412977
-91,10,48.458287
-98,3,48.47215
-94,7,48.504497
-98,3,48.518786
-96,5,48.541915
-84,17,48.619154
-88,13,48.677432
-83,18,48.759013
-82,19,48.843368
-95,6,48.86962
-95,6,48.896013
-91,10,48.938524
-96,5,48.960315
-90,11,49.008032
-81,20,49.093149
-96,5,49.114927
-94,7,49.144562
-85,16,49.213337
-96,5,49.235059
-70,31,49.367203
-83,18,49.447014
-95,6,49.473648
-98,3,49.48708
-95,6,49.514136
-89,12,49.568428
-86,15,49.636286
-91,10,49.681738
-94,7,49.713562
-87,14,49.776419
-96,5,49.79894
-94,7,49.83043
-82,19,49.915196
-79,22,50.01251
-94,7,50.043528
-96,5,50.065732
-96,5,50.088117
-95,6,50.115428
-94,7,50.146781
-82,19,50.231248
-95,6,50.258455
-97,4,50.276412
