# {"t_start": 1557434148.8798387, "env_id": "DeepCars-v0"} 
r,l,t
-993,8,105.451081
-984,17,108.529612
-989,12,110.719763
-989,12,112.911016
-988,13,115.275138
-986,15,117.985275
-993,8,119.474119
-993,8,120.972645
-990,11,122.993695
-993,8,124.485361
-986,15,127.204809
-991,10,129.047571
-981,20,132.669959
-991,10,134.509096
-989,12,136.704954
-993,8,138.201343
-986,15,140.92048
-988,13,143.310848
-988,13,145.684389
-993,8,147.178969
-992,9,148.853429
-993,8,150.343272
-992,9,151.997727
-992,9,153.668865
-993,8,155.163479
-993,8,156.653599
-992,9,158.310731
-990,11,160.335588
-990,11,162.390452
-974,27,167.234019
-991,10,169.075776
-986,15,171.78542
-987,14,174.334237
-992,9,176.001855
-993,8,177.484228
-993,8,178.968137
-989,12,181.165444
-993,8,182.659547
-993,8,184.154261
-991,10,186.001038
-992,9,187.675885
-987,14,190.213002
-988,13,192.583745
-992,9,194.242666
-973,28,199.338892
-991,10,201.215596
-993,8,202.72069
-988,13,205.113128
-992,9,206.792416
-991,10,208.635871
-992,9,210.312608
-985,16,213.230392
-987,14,215.791122
-990,11,217.820105
-989,12,220.030824
-990,11,222.064181
-993,8,223.555853
-987,14,226.140291
-990,11,228.173538
-992,9,229.846529
-991,10,231.70392
-991,10,233.57103
-988,13,235.963522
-991,10,237.830084
-993,8,239.333099
-990,11,241.373759
-993,8,242.882439
-980,21,246.700437
-993,8,248.186965
-975,26,252.904632
-992,9,254.588486
-993,8,256.091744
-993,8,257.605545
-989,12,259.812731
-993,8,261.331279
-990,11,263.364149
-973,28,268.450552
-989,12,270.710806
-990,11,272.811438
-991,10,274.749207
-985,16,277.779768
-981,20,281.5426
-993,8,283.128167
-992,9,284.819462
-986,15,287.555766
-993,8,289.053874
-986,15,291.791793
-988,13,294.185081
-989,12,296.411887
-991,10,298.291111
-990,11,300.321584
-993,8,301.826188
-990,11,303.806983
-984,17,306.91099
-993,8,308.411629
-991,10,310.270813
-991,10,312.115848
-992,9,313.793925
-993,8,315.305815
-991,10,317.160425
-992,9,318.842468
-992,9,320.515665
-992,9,322.191593
-977,24,326.511997
-986,15,329.235975
-992,9,330.911396
-988,13,333.271049
-987,14,335.832912
-993,8,337.355506
-990,11,339.388298
-977,24,343.714689
-984,17,346.80105
-991,10,348.638697
-988,13,351.005901
-992,9,352.683806
-981,20,356.290065
-993,8,357.804062
-993,8,359.293399
-993,8,360.779832
-992,9,362.442743
-988,13,364.809569
-992,9,366.479565
-984,17,369.563447
-989,12,371.749431
-991,10,373.603381
-992,9,375.265983
-985,16,378.19024
-987,14,380.739215
-986,15,383.47051
-983,18,386.73962
-985,16,389.659235
-987,14,392.216881
-992,9,393.882077
-985,16,396.784178
-992,9,398.466737
-987,14,401.072388
-984,17,404.290448
-985,16,407.301061
-993,8,408.820327
-989,12,411.033287
-989,12,413.238657
-980,21,417.054015
-985,16,419.983423
-992,9,421.670467
-986,15,424.414696
-992,9,426.134659
-990,11,428.253333
-988,13,430.728892
-992,9,432.474242
-988,13,434.944254
-984,17,438.134215
-993,8,439.690571
-982,19,443.259518
-968,33,449.392985
-988,13,451.860466
-989,12,454.135836
-991,10,455.981226
-991,10,457.831382
-993,8,459.324129
-992,9,460.984431
-987,14,463.516855
-992,9,465.179853
-990,11,467.201053
-993,8,468.689658
-990,11,470.715719
-987,14,473.264918
-989,12,475.455789
-991,10,477.305847
-993,8,478.800937
-993,8,480.300178
-993,8,481.792307
-991,10,483.630797
-992,9,485.303098
-993,8,486.860724
-990,11,488.961123
-993,8,490.523016
-989,12,492.814791
-990,11,494.936295
-993,8,496.49494
-993,8,498.054495
-987,14,500.75998
-991,10,502.679689
-991,10,504.611268
-991,10,506.492721
-992,9,508.160965
-989,12,510.360768
-991,10,512.220216
-993,8,513.741267
-993,8,515.302109
-988,13,517.780066
-991,10,519.708903
-992,9,521.450768
-989,12,523.739782
-982,19,527.193684
-990,11,529.227784
-989,12,531.454695
-992,9,533.149685
-983,18,536.431888
-990,11,538.4618
-985,16,541.374265
-992,9,543.060343
-986,15,545.803057
-989,12,548.013356
-991,10,549.853561
-986,15,552.594601
-985,16,555.523235
-992,9,557.203371
-993,8,558.704103
-991,10,560.561148
-993,8,562.065975
-992,9,563.751772
-992,9,565.494272
-988,13,567.97115
-989,12,570.260496
-991,10,572.188751
-987,14,574.849128
-992,9,576.604942
-993,8,578.16041
-974,27,583.239927
-990,11,585.353194
-990,11,587.470037
-993,8,589.031032
-993,8,590.594609
-993,8,592.141961
-990,11,594.259783
-989,12,596.542268
-990,11,598.659214
-990,11,600.770297
-988,13,603.250054
-976,25,607.944148
-990,11,610.059358
-989,12,612.369809
-983,18,615.779999
-992,9,617.531417
-993,8,619.081105
-991,10,621.009759
-991,10,622.934525
-991,10,624.858468
-990,11,626.968541
-991,10,628.890612
-990,11,631.001865
-989,12,633.292918
-991,10,635.221033
-993,8,636.817965
-991,10,638.75028
-992,9,640.446966
-993,8,641.984318
-988,13,644.381562
-993,8,645.880244
-986,15,648.631094
-991,10,650.466011
-991,10,652.377036
-987,14,654.935922
-983,18,658.204974
-985,16,661.105146
-988,13,663.473136
-993,8,664.960793
-985,16,667.865981
-985,16,670.775414
-983,18,674.029306
-993,8,675.545985
-972,29,680.756022
-987,14,683.320931
-989,12,685.526243
-990,11,687.560117
-991,10,689.406295
-991,10,691.305161
-992,9,693.057397
-987,14,695.780214
-983,18,699.223665
-991,10,701.147636
-988,13,703.53795
-993,8,705.028953
-990,11,707.039261
-993,8,708.529191
-992,9,710.208953
-993,8,711.693815
-989,12,713.894715
-991,10,715.734662
-987,14,718.300594
-993,8,719.78977
-986,15,722.511187
-992,9,724.182741
-993,8,725.664118
-990,11,727.69065
-981,20,731.298817
-993,8,732.785513
-992,9,734.450488
-982,19,737.89988
-992,9,739.575301
-992,9,741.238544
-987,14,743.771813
-993,8,745.265569
-992,9,746.925624
-993,8,748.414289
-989,12,750.598998
-993,8,752.10616
-993,8,753.594148
-986,15,756.320286
-990,11,758.341154
-992,9,760.002434
-989,12,762.201065
-992,9,763.869363
-993,8,765.363616
-987,14,767.903343
-992,9,769.580035
-988,13,771.948102
-991,10,773.795946
-992,9,775.46634
-993,8,776.958718
-989,1286.655133
-992,9,789.052747
-993,8,791.159657
-989,12,794.322656
-993,8,796.45835
-988,13,799.873309
-993,8,802.010022
-985,16,806.192743
-984,17,810.636128
-993,8,812.776836
-993,8,814.917733
-992,9,817.313017
-990,11,820.217174
-989,12,823.37456
-993,8,825.513149
-992,9,827.908398
-991,10,830.557569
-986,15,834.481058
-981,20,839.678227
-993,8,841.815233
-979,22,847.532736
-987,14,851.209173
-990,11,854.12119
-992,9,856.517287
-992,9,858.924263
-990,11,861.830478
-982,19,866.783537
-984,17,871.22519
-990,11,874.138492
-992,9,876.528466
-990,11,879.437252
-981,20,884.617538
-993,8,886.752214
-987,14,890.431766
-991,10,893.082204
-983,18,897.783676
-990,11,900.686942
-986,15,904.613291
-990,11,907.512879
-992,9,909.907502
-993,8,912.040683
-993,8,914.190957
-984,17,918.627975
-993,8,920.766051
-987,14,924.435305
-992,9,926.826716
-988,13,930.236693
-990,11,933.145761
-989,12,936.308489
-990,11,939.213959
-982,19,944.16892
-989,12,947.332634
-991,10,949.985439
-983,18,954.685106
-990,11,957.592342
-990,11,960.488752
-993,8,962.626463
-988,13,966.033443
-993,8,968.175435
-989,12,971.338691
-984,17,975.776545
-993,8,977.914742
-990,11,980.82221
-993,8,982.960708
-988,13,986.376087
-992,9,988.769453
-991,10,991.41891
-988,13,994.831877
-993,8,996.976023
-993,8,999.122172
-987,14,1002.797409
-990,11,1005.717721
-993,8,1007.863558
-991,10,1010.522953
-992,9,1012.928592
-976,25,1019.427984
-992,9,1021.824678
-991,10,1024.481518
-991,10,1027.133354
-993,8,1029.268787
-992,9,1031.664008
-978,23,1037.646425
-990,11,1040.556487
-992,9,1042.955714
-993,8,1045.105951
-990,11,1048.011359
-993,8,1050.155737
-991,10,1052.811318
-986,15,1056.738643
-986,15,1060.676506
-993,8,1062.847241
-993,8,1064.989748
-991,10,1067.663757
-992,9,1070.066992
-992,9,1072.46129
-990,11,1075.370575
-990,11,1078.257522
-991,10,1080.906713
-992,9,1083.303769
-981,20,1088.520167
-988,13,1091.938525
-991,10,1094.592156
-981,20,1099.792098
-993,8,1101.930677
-987,14,1105.599427
-989,12,1108.754914
-992,9,1111.154146
-993,8,1113.294824
-986,15,1117.223606
-993,8,1119.365098
-991,10,1122.023441
-980,21,1127.489901
-981,20,1132.694315
-989,12,1135.85211
-992,9,1138.241369
-993,8,1140.368611
-989,12,1143.512778
-987,14,1147.183607
-991,10,1149.831106
-993,8,1151.971978
-985,16,1156.155643
-991,10,1158.807246
-978,23,1164.786763
-991,10,1167.428645
-989,12,1170.585224
-990,11,1173.493706
-993,8,1175.63975
-988,13,1179.066582
-990,11,1181.973736
-990,11,1184.876118
-992,9,1187.294877
-990,11,1190.221212
-987,14,1193.904176
-983,18,1198.613307
-980,21,1204.089784
-986,15,1208.025166
-993,8,1210.168959
-989,12,1213.343216
-984,17,1217.776702
-993,8,1219.925647
-993,8,1222.073471
-990,11,1224.984016
-987,14,1228.706117
-982,19,1233.984349
-987,14,1237.711878
-989,12,1240.894779
-987,14,1244.590993
-984,17,1249.046265
-993,8,1251.190436
-986,15,1255.149593
-992,9,1257.560997
-991,10,1260.227495
-993,8,1262.375363
-993,8,1264.599078
-989,12,1267.78243
-989,12,1270.968517
-993,8,1273.123622
-987,14,1276.812611
-984,17,1281.288441
-987,14,1284.992233
-991,10,1287.660315
-988,13,1291.101341
-992,9,1293.519943
-992,9,1295.941757
-992,9,1298.354433
-990,11,1301.280854
-993,8,1303.427936
-992,9,1305.84149
-993,8,1307.99358
-992,9,1310.405109
-993,8,1312.555514
-963,38,1322.407493
-987,14,1326.104233
-990,11,1329.019664
-978,23,1335.021539
-993,8,1337.17585
-989,12,1340.355452
-980,21,1345.846759
-987,14,1349.535233
-989,12,1352.720607
-993,8,1354.872851
-992,9,1357.279055
-991,10,1359.945149
-992,9,1362.349874
-989,12,1365.526397
-993,8,1367.678442
-992,9,1370.08197
-990,11,1373.008882
-987,14,1376.70473
-992,9,1379.115528
-987,14,1382.803102
-992,9,1385.204967
-989,12,1388.377636
-991,10,1391.037767
-991,10,1393.700257
-992,9,1396.104687
-983,18,1400.820008
-992,9,1403.228429
-990,11,1406.128571
-989,12,1409.302868
-987,14,1412.994267
-990,11,1415.916684
-993,8,1418.067441
-98115633
-976,25,1230.613524
-989,12,1232.806
-993,8,1234.300482
-992,9,1235.967521
-987,14,1238.525017
-989,12,1240.714444
-988,13,1243.090146
-992,9,1244.779778
-984,17,1247.869334
-993,8,1249.355404
-993,8,1250.845693
-989,12,1253.044772
-991,10,1254.891472
-992,9,1256.556633
-988,13,1258.931083
-993,8,1260.424674
-993,8,1261.912358
-992,9,1263.575848
-983,18,1266.818-979,22,1487.522633
-993,8,1489.674312
-991,10,1492.336162
-990,11,1495.262565
-990,11,1498.185159
-991,10,1500.839328
-993,8,1502.975262
-991,10,1505.640097
-993,8,1507.79105
-989,12,1510.968059
-990,11,1513.883923
-982,19,1518.857245
-988,13,1522.282768
-990,11,1525.193412
-991,10,1527.862415
-993,8,1530.016666
-991,10,1532.686653
-993,8,1534.836621
-992,9,1537.244622
-983,18,1541.986325
-974,27,1549.013333
-986,15,1552.964345
-989,12,1556.128464
-993,8,1558.269465
-990,11,1561.17981
-980,21,1566.664532
-983,18,1571.383523
-982,19,1576.356078
-988,13,1579.968755
-993,8,1582.11513
-993,8,1584.259158
-989,12,1587.421562
-989,12,1590.594287
-985,16,1594.790658
-982,19,1599.757496
-982,19,1604.725408
-985,16,1609.020904
-989,12,1612.189308
-993,8,1614.334025
-989,12,1617.516153
-993,8,1619.660561
-991,10,1622.3232
-989,12,1625.501928
-993,8,1627.651809
-987,14,1631.342991
-991,10,1634.014271
-988,13,1637.453662
-989,12,1640.631113
-980,21,1646.12337
-986,15,1650.070167
-984,17,1654.524635
-992,9,1656.924661
-993,8,1659.069945
-988,13,1662.498618
-990,11,1665.469818
-991,10,1668.144427
-991,10,1670.819967
-991,10,1673.491851
-993,8,1675.652256
-986,15,1679.626408
-992,9,1682.042538
-987,14,1685.765439
-987,14,1689.471055
-990,11,1692.413592
-988,13,1695.88481
-993,8,1698.062301
-992,9,1700.483781
-993,8,1702.654571
-991,10,1705.328629
-992,9,1707.756715
-987,14,1711.454782
-993,8,1713.610556
-990,11,1716.535702
-990,11,1719.464183
-993,8,1721.624314
-992,9,1724.036567
-981,20,1729.280402
-987,14,1732.976658
-990,11,1735.895764
-992,9,1738.311608
-993,8,1740.472829
-990,11,1743.398341
-987,14,1747.098543
-990,11,1750.020296
-993,8,1752.17582
-987,14,1755.889567
-988,13,1759.341105
-986,15,1763.297541
-986,15,1767.259448
-987,14,1770.959789
-992,9,1773.369739
-987,14,1777.084183
-991,10,1779.759103
-993,8,1781.91535
-993,8,1784.060209
-979,22,1789.839622
-993,8,1792.013705
-987,14,1795.728395
-984,17,1800.205769
-989,12,1803.412609
-983,18,1808.174755
-974,27,1815.244234
-990,11,1818.192265
-986,15,1822.174529
-993,8,1824.339993
-982,19,1829.334891
-992,9,1831.752642
-969,32,1840.107291
-985,16,1844.325448
-992,9,1846.744531
-992,9,1849.168963
-986,15,1853.125199
-990,11,1856.054732
-982,19,1861.056035
-990,11,1863.996547
-990,11,1866.930896
-989,12,1870.122098
-983,18,1874.856814
-986,15,1878.828345
-993,8,1880.991295
-991,10,1883.670454
-989,12,1886.863077
-990,11,1889.790409
-991,10,1892.459405
-988,13,1895.904305
-990,11,1898.833504
-991,10,1901.508339
-993,8,1903.661256
-993,8,1905.827398
-988,13,1909.275539
-993,8,1911.438301
-979,22,1917.205579
-988,13,1920.653805
-991,10,1923.332816
-992,9,1925.746797
-992,9,1928.162264
-993,8,1930.320684
-991,10,1932.990755
-989,12,1936.179544
-989,12,1939.381254
-992,9,1941.799462
-989,12,1944.986085
-989,12,1948.1797
-993,8,1950.34411
-982,19,1955.335859
-991,10,1958.003482
-989,12,1961.190041
-992,9,1963.604733
-990,11,1966.531813
-981,20,1971.773529
-983,18,1976.521132
-987,14,1980.230471
-985,16,1984.444904
-988,13,1987.889156
-987,14,1991.593658
-982,19,1996.594516
-984,17,2001.080358
-987,14,2004.788282
-990,11,2007.714944
-981,20,2012.959201
-991,10,2015.63068
-992,9,2018.044979
-986,15,2022.009558
-993,8,2024.173256
-992,9,2026.587425
-981,20,2031.845225
-983,18,2036.582986
-973,28,2043.899143
-992,9,2046.315919
-990,11,2049.249367
-993,8,2051.412679
-992,9,2053.834023
-988,13,2057.281511
-981,20,2062.529151
-991,10,2065.214979
-992,9,2067.640808
-993,8,2069.804102
-993,8,2071.966796
-971,30,2079.793415
-993,8,2081.950397
-989,12,2085.13145
-992,9,2087.539055
-993,8,2089.70067
-986,15,2093.67148
-993,8,2095.829394
-991,10,2098.499554
-993,8,2100.653828
-989,12,2103.832798
-993,8,2106.419456
-993,8,2108.580414
-988,13,2112.033223
-989,12,2115.228276
-986,15,2119.193103
-992,9,2121.606439
-983,18,2126.330559
-982,19,2131.322905
-993,8,2133.485101
-993,8,2135.64744
-992,9,2138.067451
-985,16,2142.283136
-993,8,2144.442386
-992,9,2146.857755
-983,18,2151.59742
-989,12,2154.783467
-991,10,2157.452272
-989,12,2160.639418
-991,10,2163.307051
-989,12,2166.495682
-987,14,2170.193448
-982,19,2175.177755
-993,8,2177.330043
-993,8,2179.505663
-973,28,2186.803851
-992,9,2189.215139
-992,9,2191.628641
-992,9,2194.0458
-992,9,2196.457744
-992,9,2198.867447
-993,8,2201.021787
-988,13,2204.46513
-993,8,2206.622092
-992,9,2209.037087
-992,9,2211.44847
-987,14,2215.144712
-987,14,2218.826763
-983,18,2223.552528
-989,12,2226.736582
-993,8,2228.889938
-991,10,2231.558481
-990,11,2234.490445
-989,12,2237.676608
-992,9,2240.114726
-989,12,2243.292207
-992,9,2245.705215
-991,10,2248.363645
-987,14,2252.056464
-993,8,2254.213646
-990,11,2257.148045
-981,20,2262.403674
-981,20,2267.66046
-993,8,2269.81783
-991,10,2272.489844
-991,10,2275.16127
-988,13,2278.610336
-989,12,2281.801358
-993,8,2283.953271
-989,12,2287.136329
-993,8,2289.296128
-986,15,2293.246826
-992,9,2295.665838
-990,11,2298.599364
-987,14,2302.298933
-993,8,2304.445599
-990,11,2307.368081
-991,10,2310.033462
-990,11,2312.958979
-988,13,2316.396669
-985,16,2320.611461
-990,11,2323.527292
-992,9,2325.939642
-987,14,2329.640355
-984,17,2334.107514
-988,13,2337.549251
-982,19,2342.531141
-993,8,2344.692991
-991,10,2347.364822
-993,8,2349.518564
-985,16,2353.732175
-987,14,2357.437715
-979,22,2363.205981
-988,13,2366.652471
-987,14,2370.3534
-990,11,2373.290979
-974,27,2380.326263
-991,10,2382.991399
-993,8,2385.136845
-985,16,2389.341241
-989,12,2392.524315
-985,16,2396.735558
-993,8,2398.890216
-985,16,2403.123056
-993,8,2405.27528
-993,8,2407.429904
-993,8,2409.58203
-988,13,2413.018348
-990,11,2415.93736
-992,9,2418.341214
-990,11,2421.25958
-982,19,2426.230085
-993,8,2428.390504
-990,11,2431.315638
-988,13,2434.74999
-989,12,2437.926622
-992,9,2440.33093
-966,35,2449.423657
-993,8,2451.579845
-990,11,2454.507102
-983,18,2459.195154
-989,12,2462.393656
-987,14,2466.088805
-988,13,2469.525611
-987,14,2473.242983
-980,21,2478.738897
-988,13,2482.188782
-993,8,2484.343462
-992,9,2486.7493
-988,13,2490.187313
-993,8,2492.340662
-988,13,2495.782133
-985,16,2499.988809
-993,8,2502.138549
-985,16,2506.351957
-991,10,2509.01889
-983,18,2513.766397
-989,12,2516.974923
-981,20,2522.212018
-985,16,2526.427133
-986,15,2530.398839
-984,17,2534.879236
-989,12,2538.068001
-988,13,2541.515859
-990,11,2544.451128
-988,13,2547.893491
-976,25,2554.421818
-992,9,2556.82979
-985,16,2561.048591
-990,11,2563.979675
-992,9,2566.389585
-989,12,2569.546549
-992,9,2571.956695
-990,11,2574.870843
-993,8,2577.025834
-986,15,2580.980644
-993,8,2583.130957
-988,13,2586.574002
-993,8,2588.73022
-991,10,2591.399519
-991,10,2594.060374
-987,14,2597.763087
-993,8,2599.921221
-984,17,2604.383324
-992,9,2606.784725
-993,8,2608.931587
-989,12,2612.096221
-990,11,2614.990122
-992,9,2617.3942
-993,8,2619.541426
-992,9,2621.942451
-981,20,2627.172784
-993,8,2629.328165
-992,9,2631.746221
-993,8,2633.896825
-990,11,2636.823236
-989,12,2639.996338
-993,8,2642.148477
-990,11,2645.058644
-993,8,2647.200235
-974,27,2654.210556
-975,26,2660.967221
-992,9,2663.375369
-992,9,2665.773838
-991,10,2668.430789
-992,9,2670.843817
-992,9,2673.244066
-993,8,2675.393936
-989,12,2678.569036
-982,19,2683.520673
-993,8,2685.67013
-993,8,2687.825616
-992,9,2690.228546
-990,11,2693.159448
-989,12,2696.343994
-990,11,2699.253743
-993,8,2701.401269
-992,9,2703.806109
-993,8,2705.950912
-991,10,2708.623009
-988,13,2712.055019
-992,9,2714.477629
-985,16,2718.684334
-988,13,2722.131058
-993,8,2724.268309
-989,12,2727.439028
-992,9,2729.8486
-992,9,2732.237619
-988,13,2735.680573
-988,13,2739.118844
-990,11,2742.036604
-986,15,2745.974265
-986,15,2749.915547
-993,8,2752.064937
-993,8,2754.207765
-983,18,2758.924474
-986,15,2762.873363
-991,10,2765.525353
-993,8,2767.676395
-991,10,2770.340883
-989,12,2773.495634
-993,8,2775.647882
-993,8,2777.795146
-981,20,2783.00464
-983,18,2787.726241
-991,10,2790.388685
-988,13,2793.828082
-987,14,2797.515081
-992,9,2799.91813
-986,15,2803.865901
-982,19,2808.851572
-987,14,2812.548681
-974,27,2819.584597
-984,17,2824.055797
-992,9,2826.459947
-990,11,2829.385757
-992,9,2831.763709
-989,12,2834.940958
-993,8,2837.093126
-990,11,2840.007911
-985,16,2844.208789
-993,8,2846.36274
-993,8,2848.507444
-992,9,2850.910398
-990,11,2853.837051
-993,8,2855.977318
-993,8,2858.130448
-987,14,2861.826361
-993,8,2863.971015
-984,17,2868.420552
-983,18,2873.143988
-984,17,2877.604857
-992,9,2880.006526
-992,9,2882.410612
-992,9,2884.807882
-988,13,2888.230279
-983,18,2892.947841
-992,9,2895.35347
-987,14,2899.035435
-992,9,2901.449619
-982,19,2906.420601
-993,8,2908.569227
-987,14,2912.247368
-987,14,2915.928199
-993,8,2918.074483
-993,8,2920.212938
-988,13,2923.650803
-986,15,2927.600509
-985,16,2931.786879
-993,8,2933.92956
-990,11,2936.84173
-988,13,2940.257843
-993,8,2942.408602
-991,10,2945.068662
-993,8,2947.21279
-992,9,2949.62585
-993,8,2951.763877
-991,10,2954.419785
-968,33,2962.970153
-990,11,2965.888957
-992,9,2968.287374
-983,18,2972.987654
-987,14,2976.670491
-992,9,2979.073783
-970,31,2987.05688
-992,9,2989.454239
-991,10,2992.117988
-983,18,2996.826729
-993,8,2998.962039
-993,8,3001.110541
-989,12,3004.269654
-991,10,3006.92472
-989,12,3010.092154
-986,15,3014.03243
-992,9,3016.425827
-993,8,3018.565142
-991,10,3021.22079
-993,8,3023.363916
-991,10,3026.019823
-982,19,3030.965434
-987,14,3034.649618
-986,15,3038.577935
-990,11,3041.480579
-989,12,3044.650825
-989,12,3047.81681
-991,10,3050.470999
-985,16,3054.67102
-991,10,3057.330991
-982,19,3062.289611
-987,14,3065.96365
-993,8,3068.10903
-993,8,3070.253869
-989,12,3073.421034
-990,11,3076.328187
-979,22,3082.04634
-978,23,3088.030513
-993,8,3090.165484
-978,23,3096.151145
-993,8,3098.292894
-991,10,3100.941826
-985,16,3105.128293
-992,9,3107.517755
-992,9,3109.912767
-985,16,3114.109043
-987,14,3117.781955
-992,9,3120.177019
-993,8,3122.325048
-989,12,3125.486765
-993,8,3127.629992
-987,14,3131.304699
-988,13,3134.718291
-990,11,3137.630557
-992,9,3140.025856
-993,8,3142.170976
-992,9,3144.573169
-977,24,3150.796658
-992,9,3153.190959
-984,17,3157.639796
-989,12,3160.782826
-990,11,3163.695171
-991,10,3166.349705
-989,12,3169.518164
-984,17,3173.959419
-983,18,3178.652991
-992,9,3181.049567
-988,13,3184.470274
-979,22,3190.191615
-987,14,3193.874033
-992,9,3196.26265
-988,13,3199.680972
-993,8,3201.82891
-989,12,3204.989706
-989,12,3208.154817
-991,10,3210.807573
-988,13,3214.224575
-991,10,3216.890924
-990,11,3219.801153
-991,10,3222.452369
-976,25,3228.950877
-991,10,3231.615033
-984,17,3236.071153
-993,8,3238.214619
-991,10,3240.871727
-984,17,3245.294175
-993,8,3247.435827
-987,14,3251.126306
-986,15,3255.073668
-983,18,3259.76517
-982,19,3264.724631
-991,10,3267.386103
-975,26,3274.136031
-989,12,3277.304941
-993,8,3279.45083
-993,8,3281.596955
-991,10,3284.232079
-991,10,3286.88878
-987,14,3290.569128
-982,19,3295.51277
-993,8,3297.657927
-992,9,3300.058663
-992,9,3302.453662
-993,8,3304.600313
-983,18,3309.298124
-991,10,3311.95055
-989,12,3315.124604
-991,10,3317.782634
-978,23,3323.75182
-989,12,3326.918668
-993,8,3329.062976
-993,8,3331.213903
-990,11,3334.129906
-990,11,3337.042922
-988,13,3340.46771
-993,8,3342.616023
-991,10,3345.275537
-992,9,3347.679838
-993,8,3349.829887
-993,8,3351.972777
-993,8,3354.119147
-988,13,3357.541793
-987,14,3361.212197
-990,11,3364.12165
-991,10,3366.771787
-986,15,3370.700333
-992,9,3373.101135
-993,8,3375.234735
-980,21,3380.6964
-989,12,3383.86634
-984,17,3388.303002
-992,9,3390.696314
-986,15,3394.633277
-993,8,3396.77762
-991,10,3399.443079
-989,12,3402.619099
-990,11,3405.529505
-993,8,3407.674224
-991,10,3410.329641
-992,9,3412.731481
-992,9,3415.131279
-981,20,3420.349097
-993,8,3422.48704
-992,9,3424.892969
-992,9,3427.286283
-993,8,3429.438489
-988,13,3432.857898
-989,12,3436.0223
-990,11,3438.933191
-988,13,3442.355386
-987,14,3446.023316
-993,8,3448.159652
-993,8,3450.300454
-987,14,3453.96192
-992,9,3456.359432
-990,11,3459.25493
-993,8,3461.392772
-992,9,3463.782802
-993,8,3465.926938
-989,12,3469.093319
-987,14,3472.773173
-992,9,3475.168421
-986,15,3479.115559
-992,9,3481.515752
-993,8,3483.653404
-984,17,3488.102257
-983,18,3492.795766
-989,12,3495.960726
-993,8,3498.109725
-992,9,3500.509832
-959,42,3511.344123
-993,8,3513.490211
-991,10,3516.148652
-993,8,3518.290363
-991,10,3520.93924
-989,12,3524.108472
-993,8,3526.251038
-978,23,3532.223257
-990,11,3535.136332
-991,10,3537.795172
-992,9,3540.192096
-990,11,3543.105702
-992,9,3545.501421
-992,9,3547.900569
-993,8,3550.045712
-991,10,3552.714847
-990,11,3555.628898
-983,18,3560.34252
-990,11,3563.247644
-993,8,3565.392866
-993,8,3567.531673
-991,10,3570.186466
-986,15,3574.133145
-990,11,3577.035425
-993,8,3579.179516
-988,13,3582.608853
-990,11,3585.509442
-989,12,3588.67693
-989,12,3591.847201
-992,9,3594.243343
-993,8,3596.38506
-993,8,3598.531311
-988,13,3601.956385
-993,8,3604.105381
-992,9,3606.507441
-990,11,3609.417863
-991,10,3612.070048
-989,12,3615.231134
-981,20,3620.446211
-981,20,3625.6619
