# {"t_start": 1558064502.7143, "env_id": "DeepCars-v0"} 
r,l,t
229,231,4.436453
432,434,8.95538
518,520,14.394057
209,211,16.613606
139,141,18.104019
30,32,18.450056
7,9,18.551419
486,488,23.694479
87,89,24.647918
37,39,25.06392
